customer_id,snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C0449,2026-01-31,52,30.73,2,44.34,Basic,North,1
C0450,2026-01-31,41,63.75,0,32.1,Standard,East,0
C0451,2026-01-31,63,36.79,1,42.62,Basic,South,0
C0452,2026-01-31,33,95.44,3,33.68,Premium,South,0
C0453,2026-01-31,22,74.77,2,35.8,Standard,North,0
C0454,2026-01-31,5,32.02,0,51.46,Basic,South,0
C0455,2026-01-31,62,38.68,1,45.46,Basic,South,0
C0456,2026-01-31,18,23.99,2,41.26,Basic,South,0
C0457,2026-01-31,62,96.56,1,53.26,Premium,East,0
C0458,2026-01-31,45,63.1,0,42.85,Standard,West,0
C0459,2026-01-31,60,71.4,1,45.57,Standard,South,0
C0460,2026-01-31,59,59.93,3,42.02,Standard,West,0
C0461,2026-01-31,2,64.59,1,50.92,Standard,East,0
C0462,2026-01-31,10,26.51,1,35.45,Basic,South,0
C0463,2026-01-31,17,90.67,1,49.25,Premium,North,0
C0464,2026-01-31,22,40.78,1,29.81,Basic,South,0
C0465,2026-01-31,5,65.85,1,42.99,Standard,East,0
C0466,2026-01-31,51,56.72,1,51.97,Standard,North,0
C0467,2026-01-31,30,69.24,0,41.22,Standard,West,0
C0468,2026-01-31,60,84.21,2,51.96,Premium,South,0
C0469,2026-01-31,10,37.12,0,23.23,Basic,West,1
C0470,2026-01-31,51,63.77,1,41.16,Standard,East,0
C0471,2026-01-31,28,32.12,2,31.16,Basic,South,0
C0472,2026-01-31,3,69.93,2,54.21,Standard,North,0
C0473,2026-01-31,7,30.91,0,52.69,Basic,East,0
C0474,2026-01-31,61,31.61,1,28.63,Basic,South,0
C0475,2026-01-31,47,36.15,4,44.2,Basic,North,0
C0476,2026-01-31,55,29.75,0,37.5,Basic,West,0
C0477,2026-01-31,29,66.62,2,33.96,Standard,South,0
C0478,2026-01-31,16,58.46,4,52.25,Standard,North,0
C0479,2026-01-31,9,60.41,1,34.53,Standard,South,0
C0480,2026-01-31,68,31.26,1,50.4,Basic,South,0
C0481,2026-01-31,21,36.59,3,23.75,Basic,West,0
C0482,2026-01-31,16,29.06,0,35.63,Basic,East,0
C0483,2026-01-31,49,69.54,0,45.25,Standard,North,0
C0484,2026-01-31,46,,0,23.41,Basic,North,0
C0485,2026-01-31,31,38.45,0,40.36,Basic,East,0
C0486,2026-01-31,4,30.17,0,32.4,Basic,North,0
C0487,2026-01-31,32,71.21,0,57.87,Standard,South,0
C0488,2026-01-31,10,31.61,0,61.38,Basic,North,0
C0489,2026-01-31,57,67.31,1,36.52,Standard,North,0
C0490,2026-01-31,64,61.33,2,47.85,Standard,West,1
C0491,2026-01-31,60,65.89,1,18.05,Standard,North,1
C0492,2026-01-31,21,73.21,2,36.49,Standard,North,0
C0493,2026-01-31,24,66.81,1,43.55,Standard,West,0
C0494,2026-01-31,25,38.8,0,24.1,Basic,North,0
C0495,2026-01-31,28,67.34,1,33.06,Standard,West,0
C0496,2026-01-31,47,69.24,1,40.41,Standard,North,0
C0497,2026-01-31,36,69.34,0,36.84,Standard,North,0
C0498,2026-01-31,31,68.71,1,61.03,Standard,North,0
C0499,2026-01-31,25,29.71,1,28.69,Basic,East,1
C0500,2026-01-31,12,74.95,1,69.77,Standard,East,0
C0501,2026-01-31,12,78.66,2,34.92,Standard,South,0
C0502,2026-01-31,23,95.34,0,52.44,Premium,North,0
C0503,2026-01-31,3,91.51,1,44.28,Premium,North,0
C0504,2026-01-31,17,66.57,2,53.47,Standard,East,0
C0505,2026-01-31,15,61.93,2,61.67,Standard,North,0
C0506,2026-01-31,34,64.71,1,42.5,Standard,East,0
C0507,2026-01-31,47,32.76,2,26.01,Basic,East,0
C0508,2026-01-31,20,95.35,0,49.56,Premium,West,0
C0509,2026-01-31,35,67.83,0,32.11,Standard,South,0
C0510,2026-01-31,31,32.77,5,36.36,Basic,North,0
C0511,2026-01-31,57,30.3,2,47.28,Basic,South,0
C0512,2026-01-31,3,91.75,2,49.75,Premium,West,0
C0513,2026-01-31,34,36.47,2,19.61,Basic,East,0
C0514,2026-01-31,57,34.53,2,30.73,Basic,East,0
C0515,2026-01-31,51,36.34,1,33.13,Basic,South,0
C0516,2026-01-31,36,30.97,1,45.17,Basic,North,0
C0517,2026-01-31,59,43.18,2,43.06,Basic,West,0
C0518,2026-01-31,55,51.27,1,30.45,Standard,West,0
C0519,2026-01-31,3,33.39,1,44.36,Basic,West,0
C0520,2026-01-31,61,94.22,0,59.51,Premium,West,0
C0001,2026-02-28,5,69.5,2,54.93,Standard,East,0
C0002,2026-02-28,16,64.48,1,57.48,Standard,West,0
C0003,2026-02-28,22,86.26,2,44.37,Premium,South,0
C0004,2026-02-28,21,61.96,2,57.28,Standard,South,0
C0005,2026-02-28,22,49.29,1,32.28,Basic,East,1
C0006,2026-02-28,40,100.3,2,48.26,Premium,North,0
C0007,2026-02-28,10,68.27,2,37.9,Standard,North,0
C0008,2026-02-28,50,65.16,2,59.22,Standard,East,0
C0009,2026-02-28,51,27.22,1,40.61,Basic,East,0
C0010,2026-02-28,36,56.37,1,45.93,Standard,North,0
C0011,2026-02-28,17,39.23,2,49.49,Basic,East,0
C0012,2026-02-28,34,97.71,1,35.51,Premium,South,0
C0013,2026-02-28,47,61.98,1,36.76,Standard,East,0
C0014,2026-02-28,35,95.87,3,59.96,Premium,West,0
C0015,2026-02-28,62,62.64,1,38.65,Standard,North,0
C0016,2026-02-28,52,,3,36.99,Basic,West,0
C0017,2026-02-28,42,60.94,1,27.62,Standard,South,0
C0018,2026-02-28,18,41.0,1,31.7,Basic,West,0
C0019,2026-02-28,50,94.78,1,65.34,Premium,South,0
C0020,2026-02-28,13,65.12,1,48.73,Standard,South,1
C0021,2026-02-28,14,61.78,3,39.2,Standard,West,0
C0022,2026-02-28,24,38.33,1,36.02,Basic,East,0
C0023,2026-02-28,16,105.77,1,47.79,Premium,North,1
C0024,2026-02-28,25,92.78,3,28.63,Premium,East,0
C0025,2026-02-28,70,66.36,1,44.61,Standard,West,0
C0026,2026-02-28,27,33.26,0,46.82,Basic,South,0
C0027,2026-02-28,60,57.66,1,33.62,Standard,West,0
C0028,2026-02-28,50,34.55,0,26.77,Basic,East,0
C0029,2026-02-28,36,35.91,3,26.71,Basic,South,0
C0030,2026-02-28,43,62.44,1,31.5,Standard,North,1
C0031,2026-02-28,60,59.56,0,47.27,Standard,East,0
C0032,2026-02-28,60,96.41,1,33.98,Premium,North,0
C0033,2026-02-28,17,27.92,1,35.95,Basic,West,1
C0034,2026-02-28,13,40.28,1,51.26,Basic,East,0
C0035,2026-02-28,36,63.07,0,45.42,Standard,South,0
C0036,2026-02-28,40,36.85,2,9.91,Basic,North,0
C0037,2026-02-28,32,36.77,2,34.96,Basic,East,0
C0038,2026-02-28,12,60.85,0,61.75,Standard,North,0
C0039,2026-02-28,43,35.4,0,22.32,Basic,South,0
C0040,2026-02-28,69,68.13,1,38.56,Standard,West,0
C0041,2026-02-28,61,59.45,1,32.33,Standard,West,0
C0042,2026-02-28,66,99.95,1,53.17,Premium,West,0
C0043,2026-02-28,4,65.98,4,41.86,Standard,West,0
C0044,2026-02-28,40,36.38,2,42.59,Basic,East,0
C0045,2026-02-28,26,100.39,3,60.23,Premium,North,0
C0046,2026-02-28,14,90.54,0,69.77,Premium,West,0
C0047,2026-02-28,10,26.74,2,27.22,Basic,West,0
C0048,2026-02-28,32,27.94,2,34.03,Basic,West,0
C0049,2026-02-28,69,60.33,0,29.54,Standard,East,0
C0050,2026-02-28,37,33.0,2,53.18,Basic,North,0
C0051,2026-02-28,8,25.57,2,34.28,Basic,East,0
C0052,2026-02-28,63,34.74,0,38.21,Basic,South,0
C0053,2026-02-28,38,,1,36.54,Standard,West,0
C0054,2026-02-28,43,54.36,1,21.89,Standard,South,0
C0055,2026-02-28,19,67.1,2,52.16,Standard,South,0
C0056,2026-02-28,11,65.16,0,50.05,Standard,North,0
C0057,2026-02-28,69,59.76,1,47.81,Standard,West,0
C0058,2026-02-28,38,66.79,1,29.22,Standard,West,0
C0059,2026-02-28,53,34.76,1,33.49,Basic,North,0
C0060,2026-02-28,44,37.08,1,43.87,Basic,South,0
C0061,2026-02-28,50,61.81,0,23.18,Standard,South,1
C0062,2026-02-28,14,71.52,0,38.88,Standard,South,0
C0063,2026-02-28,64,66.52,0,63.04,Standard,West,0
C0064,2026-02-28,33,63.74,1,49.98,Standard,North,0
C0065,2026-02-28,36,73.03,1,44.32,Standard,South,0
C0066,2026-02-28,9,60.92,0,61.92,Standard,North,0
C0067,2026-02-28,69,65.05,2,48.04,Standard,North,0
C0068,2026-02-28,57,39.02,0,45.85,Basic,West,0
C0069,2026-02-28,69,33.36,1,54.28,Basic,West,0
C0070,2026-02-28,22,67.4,0,50.48,Standard,North,0
C0071,2026-02-28,47,35.06,0,25.14,Basic,East,0
C0072,2026-02-28,7,37.31,2,42.92,Basic,North,0
C0073,2026-02-28,30,100.39,1,54.53,Premium,North,0
C0074,2026-02-28,13,34.58,4,40.4,Basic,South,0
C0075,2026-02-28,65,37.47,1,24.47,Basic,North,0
C0076,2026-02-28,42,35.88,2,65.87,Basic,South,0
C0077,2026-02-28,61,46.16,1,45.02,Basic,West,0
C0078,2026-02-28,23,75.58,3,37.47,Standard,East,0
C0079,2026-02-28,7,79.98,2,52.94,Standard,East,0
C0080,2026-02-28,44,64.99,0,47.1,Standard,South,0
C0081,2026-02-28,50,67.85,1,44.36,Standard,North,0
C0082,2026-02-28,26,29.14,0,42.42,Basic,North,1
C0083,2026-02-28,26,90.32,0,38.98,Premium,South,0
C0084,2026-02-28,12,30.0,1,32.83,Basic,North,0
C0085,2026-02-28,30,31.43,3,56.9,Basic,West,1
C0086,2026-02-28,27,25.11,2,45.82,Basic,West,0
C0087,2026-02-28,11,65.24,0,43.55,Standard,West,0
C0088,2026-02-28,48,61.87,4,50.66,Standard,East,0
C0089,2026-02-28,5,34.07,0,29.63,Basic,East,0
C0090,2026-02-28,8,65.7,2,47.99,Standard,East,0
C0091,2026-02-28,58,43.55,3,40.73,Basic,South,0
C0092,2026-02-28,5,67.44,0,46.97,Standard,East,0
C0093,2026-02-28,21,67.49,1,33.92,Standard,West,0
C0094,2026-02-28,19,24.98,1,37.22,Basic,West,0
C0095,2026-02-28,44,31.9,0,39.12,Basic,East,0
C0096,2026-02-28,30,62.65,1,49.01,Standard,North,0
C0097,2026-02-28,29,39.54,1,21.88,Basic,East,1
C0098,2026-02-28,52,43.85,2,53.59,Basic,South,1
C0099,2026-02-28,11,35.51,0,60.35,Basic,East,0
C0100,2026-02-28,68,96.99,1,64.73,Premium,East,0
C0101,2026-02-28,23,95.67,2,48.39,Premium,West,0
C0102,2026-02-28,58,59.83,1,47.55,Standard,South,0
C0103,2026-02-28,54,38.8,0,46.01,Basic,West,0
C0104,2026-02-28,13,87.37,1,42.03,Premium,West,0
C0105,2026-02-28,48,75.11,0,52.92,Standard,South,0
C0106,2026-02-28,33,66.52,2,50.28,Standard,South,0
C0107,2026-02-28,46,69.46,0,53.98,Standard,East,0
C0108,2026-02-28,49,24.91,2,39.2,Basic,West,0
C0109,2026-02-28,46,34.85,1,42.14,Basic,East,0
C0110,2026-02-28,7,94.98,1,62.13,Premium,West,0
C0111,2026-02-28,66,74.62,3,56.72,Standard,South,0
C0112,2026-02-28,27,44.07,1,8.45,Basic,East,0
C0113,2026-02-28,65,34.67,0,35.68,Basic,South,0
C0114,2026-02-28,68,63.42,1,43.45,Standard,West,0
C0115,2026-02-28,62,36.9,1,17.89,Basic,South,0
C0116,2026-02-28,56,93.68,0,47.59,Premium,East,0
C0117,2026-02-28,33,60.86,1,48.14,Standard,North,0
C0118,2026-02-28,12,56.18,1,41.1,Standard,West,0
C0119,2026-02-28,58,66.18,1,48.05,Standard,South,0
C0120,2026-02-28,38,67.53,1,31.33,Standard,South,0
C0121,2026-02-28,32,56.78,1,45.76,Standard,East,0
C0122,2026-02-28,43,69.71,1,52.24,Standard,South,0
C0123,2026-02-28,18,35.49,2,28.69,Basic,West,0
C0124,2026-02-28,48,29.57,1,42.74,Basic,East,0
C0125,2026-02-28,44,34.62,0,17.21,Basic,East,0
C0126,2026-02-28,48,58.35,0,61.73,Standard,North,0
C0127,2026-02-28,3,34.0,4,43.23,Basic,North,0
C0128,2026-02-28,11,41.37,3,26.08,Basic,South,0
C0129,2026-02-28,44,34.3,1,36.86,Basic,West,0
C0130,2026-02-28,56,66.86,1,39.7,Standard,West,0
C0131,2026-02-28,22,29.69,2,48.99,Basic,East,0
C0132,2026-02-28,64,98.35,1,45.16,Premium,East,0
C0133,2026-02-28,32,68.98,0,47.2,Standard,South,0
C0134,2026-02-28,45,31.39,0,27.65,Basic,North,0
C0135,2026-02-28,14,68.92,0,37.05,Standard,North,0
C0136,2026-02-28,44,38.62,0,46.2,Basic,South,0
C0137,2026-02-28,69,91.29,0,49.85,Premium,South,0
C0138,2026-02-28,31,65.86,1,44.74,Standard,North,0
C0139,2026-02-28,45,57.29,1,51.44,Standard,South,0
C0140,2026-02-28,56,42.13,1,41.99,Basic,North,0
C0141,2026-02-28,15,60.97,0,44.43,Standard,East,0
C0142,2026-02-28,27,67.28,0,58.02,Standard,West,0
C0143,2026-02-28,22,98.05,0,35.29,Premium,East,0
C0144,2026-02-28,38,67.82,3,45.3,Standard,South,0
C0145,2026-02-28,18,64.67,1,51.29,Standard,South,0
C0146,2026-02-28,38,38.59,2,24.31,Basic,South,1
C0147,2026-02-28,54,35.82,0,56.2,Basic,North,0
C0148,2026-02-28,7,58.28,0,51.06,Standard,East,0
C0149,2026-02-28,3,58.38,0,55.98,Standard,East,0
C0150,2026-02-28,22,34.38,1,31.19,Basic,North,0
C0151,2026-02-28,9,94.59,2,56.67,Premium,South,0
C0152,2026-02-28,31,97.45,2,53.05,Premium,South,0
C0153,2026-02-28,11,32.18,0,41.3,Basic,North,0
C0154,2026-02-28,9,67.31,4,59.58,Standard,East,1
C0155,2026-02-28,43,41.71,2,47.08,Basic,East,0
C0156,2026-02-28,63,66.15,3,37.3,Standard,East,0
C0157,2026-02-28,37,,0,41.0,Basic,East,0
C0158,2026-02-28,7,64.49,0,52.75,Standard,West,0
C0159,2026-02-28,16,56.57,1,54.2,Standard,West,0
C0160,2026-02-28,8,43.05,0,53.72,Standard,East,0
C0161,2026-02-28,67,39.69,1,20.7,Basic,West,0
C0162,2026-02-28,27,100.75,0,46.87,Premium,South,0
C0163,2026-02-28,49,40.65,2,37.94,Basic,West,0
C0164,2026-02-28,51,35.22,1,14.32,Basic,West,0
C0165,2026-02-28,56,63.34,3,37.38,Standard,East,0
C0166,2026-02-28,58,40.01,3,37.68,Basic,West,0
C0167,2026-02-28,53,93.48,4,49.18,Premium,East,1
C0168,2026-02-28,41,99.25,2,27.56,Premium,East,0
C0169,2026-02-28,25,41.86,3,33.44,Basic,South,1
C0170,2026-02-28,26,93.65,1,61.33,Premium,West,0
C0171,2026-02-28,63,33.01,0,32.26,Basic,East,0
C0172,2026-02-28,23,65.1,2,51.24,Standard,West,0
C0173,2026-02-28,44,31.02,1,25.32,Basic,South,0
C0174,2026-02-28,21,107.85,0,67.86,Premium,West,0
C0175,2026-02-28,9,40.18,0,33.39,Basic,North,0
C0176,2026-02-28,4,35.76,2,55.51,Basic,North,0
C0177,2026-02-28,50,54.21,1,59.25,Standard,East,0
C0178,2026-02-28,52,93.32,0,66.86,Premium,East,0
C0179,2026-02-28,35,100.67,0,41.33,Premium,West,0
C0180,2026-02-28,13,67.6,1,42.93,Standard,South,0
C0181,2026-02-28,51,96.94,1,49.42,Premium,East,0
C0182,2026-02-28,68,90.64,0,63.33,Premium,East,0
C0183,2026-02-28,39,47.96,0,45.66,Standard,West,0
C0184,2026-02-28,60,33.26,1,43.08,Basic,East,0
C0185,2026-02-28,56,67.93,2,64.22,Standard,South,0
C0186,2026-02-28,57,65.58,1,45.56,Standard,West,0
C0187,2026-02-28,40,34.72,3,55.11,Basic,North,0
C0188,2026-02-28,43,31.36,0,33.26,Basic,West,0
C0189,2026-02-28,52,60.03,1,66.69,Standard,North,0
C0190,2026-02-28,58,31.12,1,41.24,Basic,South,0
C0191,2026-02-28,46,90.19,3,59.78,Premium,West,0
C0192,2026-02-28,47,44.46,0,25.42,Basic,East,0
C0193,2026-02-28,64,36.36,1,27.25,Basic,West,0
C0194,2026-02-28,26,88.35,1,55.22,Premium,East,1
C0195,2026-02-28,8,47.64,1,50.72,Basic,East,0
C0196,2026-02-28,13,36.04,0,31.82,Basic,South,0
C0197,2026-02-28,29,57.87,3,33.25,Standard,North,1
C0198,2026-02-28,6,98.66,2,47.95,Premium,North,0
C0199,2026-02-28,49,40.05,0,23.97,Basic,South,0
C0200,2026-02-28,27,30.79,0,13.82,Basic,North,0
C0201,2026-02-28,69,71.0,1,52.56,Standard,East,0
C0202,2026-02-28,41,,1,60.79,Premium,West,0
C0203,2026-02-28,12,65.11,5,45.77,Standard,West,1
C0204,2026-02-28,36,31.76,0,14.15,Basic,South,0
C0205,2026-02-28,50,38.91,2,34.98,Basic,West,0
C0206,2026-02-28,67,39.49,0,45.41,Basic,West,0
C0207,2026-02-28,31,40.93,1,54.61,Basic,West,0
C0208,2026-02-28,28,67.27,2,34.05,Standard,South,1
C0209,2026-02-28,54,43.59,2,34.16,Basic,South,0
C0210,2026-02-28,55,71.83,1,63.94,Standard,West,0
C0211,2026-02-28,20,67.64,0,48.28,Standard,North,0
C0212,2026-02-28,4,,2,48.6,Standard,South,0
C0213,2026-02-28,67,34.48,1,33.25,Basic,North,0
C0214,2026-02-28,62,97.64,0,56.83,Premium,West,0
C0215,2026-02-28,11,59.39,1,46.19,Standard,East,0
C0216,2026-02-28,38,55.8,0,40.77,Standard,North,0
C0217,2026-02-28,49,39.22,1,35.79,Basic,North,0
C0218,2026-02-28,57,23.63,0,40.68,Basic,East,0
C0219,2026-02-28,52,93.97,0,58.09,Premium,East,0
C0220,2026-02-28,28,41.21,1,31.37,Basic,West,0
C0221,2026-02-28,63,41.11,1,40.99,Basic,South,0
C0222,2026-02-28,68,67.19,1,52.43,Standard,West,0
C0223,2026-02-28,35,65.02,0,45.92,Standard,South,0
C0224,2026-02-28,29,91.25,1,36.34,Premium,West,0
C0225,2026-02-28,37,22.61,0,37.34,Basic,North,0
C0226,2026-02-28,19,84.38,2,40.58,Premium,North,0
C0227,2026-02-28,47,27.65,0,35.07,Basic,North,0
C0228,2026-02-28,15,58.09,0,35.67,Standard,South,0
C0229,2026-02-28,29,50.07,0,54.44,Standard,West,0
C0230,2026-02-28,55,37.05,1,25.42,Basic,North,0
C0231,2026-02-28,40,30.66,0,32.14,Basic,South,0
C0232,2026-02-28,33,34.17,1,36.7,Basic,North,0
C0233,2026-02-28,46,88.32,1,67.99,Premium,West,0
C0234,2026-02-28,43,53.99,1,52.25,Standard,East,0
C0235,2026-02-28,43,91.82,1,49.59,Premium,West,0
C0236,2026-02-28,27,105.67,1,61.28,Premium,East,0
C0237,2026-02-28,51,62.33,2,30.42,Standard,East,0
C0238,2026-02-28,45,74.95,2,38.63,Standard,West,0
C0239,2026-02-28,31,29.74,1,52.29,Basic,North,0
C0240,2026-02-28,36,30.65,0,35.59,Basic,West,0
C0241,2026-02-28,36,96.77,1,61.83,Premium,East,0
C0242,2026-02-28,53,59.58,1,45.12,Standard,East,0
C0243,2026-02-28,21,22.04,0,45.46,Basic,South,0
C0244,2026-02-28,41,60.94,1,19.78,Standard,West,0
C0245,2026-02-28,68,58.14,0,24.49,Standard,South,0
C0246,2026-02-28,58,93.32,3,48.45,Premium,North,0
C0247,2026-02-28,12,60.79,0,43.52,Standard,West,0
C0248,2026-02-28,14,32.2,1,45.27,Basic,North,0
C0249,2026-02-28,23,31.39,2,40.69,Basic,North,0
C0250,2026-02-28,65,61.49,0,28.32,Standard,East,0
C0251,2026-02-28,28,62.58,0,27.95,Standard,North,1
C0252,2026-02-28,60,93.68,1,32.97,Premium,West,0
C0253,2026-02-28,29,71.43,0,45.35,Standard,South,0
C0254,2026-02-28,52,39.46,0,36.15,Basic,North,0
C0255,2026-02-28,16,42.24,2,32.5,Basic,West,0
C0256,2026-02-28,41,62.74,2,59.48,Standard,East,0
C0257,2026-02-28,54,90.99,1,60.58,Premium,South,0
C0258,2026-02-28,21,33.23,2,27.16,Basic,East,0
C0259,2026-02-28,5,35.36,0,14.6,Basic,East,0
C0260,2026-02-28,67,64.67,2,37.22,Standard,North,0
C0261,2026-02-28,21,43.56,1,35.99,Basic,West,0
C0262,2026-02-28,10,95.17,1,51.95,Premium,South,0
C0263,2026-02-28,60,33.09,1,36.13,Basic,East,0
C0264,2026-02-28,53,34.14,3,25.37,Basic,West,0
C0265,2026-02-28,31,94.31,2,68.8,Premium,East,0
C0266,2026-02-28,52,35.68,0,24.62,Basic,East,0
C0267,2026-02-28,41,42.05,2,35.59,Basic,South,0
C0268,2026-02-28,26,31.87,0,18.71,Basic,North,0
C0269,2026-02-28,24,33.56,0,32.43,Basic,South,0
C0270,2026-02-28,50,42.43,1,47.18,Basic,West,0
C0271,2026-02-28,32,33.51,0,34.77,Basic,East,0
C0272,2026-02-28,54,35.05,1,43.93,Basic,South,0
C0273,2026-02-28,16,29.82,3,32.55,Basic,West,1
C0274,2026-02-28,12,62.58,0,43.89,Standard,West,0
C0275,2026-02-28,11,74.07,1,54.8,Standard,West,0
C0276,2026-02-28,52,32.14,1,39.91,Basic,South,0
C0277,2026-02-28,9,29.43,0,21.04,Basic,East,0
C0278,2026-02-28,33,65.26,2,34.53,Standard,East,0
C0279,2026-02-28,18,96.87,1,56.95,Premium,South,0
C0280,2026-02-28,29,98.72,2,55.96,Premium,South,0
C0281,2026-02-28,19,28.6,4,24.31,Basic,North,1
C0282,2026-02-28,42,42.43,2,27.75,Basic,South,0
C0283,2026-02-28,21,39.9,2,32.32,Basic,East,0
C0284,2026-02-28,48,39.95,2,28.31,Basic,West,0
C0285,2026-02-28,61,57.77,2,38.94,Standard,West,0
C0286,2026-02-28,53,37.75,0,31.74,Basic,North,0
C0287,2026-02-28,31,33.74,3,23.58,Basic,East,1
C0288,2026-02-28,26,34.39,1,56.77,Basic,North,0
C0289,2026-02-28,25,65.82,0,59.48,Standard,East,0
C0290,2026-02-28,60,36.9,1,26.51,Basic,South,0
C0291,2026-02-28,20,90.98,2,52.58,Premium,South,0
C0292,2026-02-28,42,35.04,2,41.47,Basic,East,1
C0293,2026-02-28,3,99.04,2,44.71,Premium,South,0
C0294,2026-02-28,34,40.38,0,22.48,Basic,West,0
C0295,2026-02-28,15,92.38,0,44.71,Premium,East,0
C0296,2026-02-28,23,98.12,2,55.34,Premium,West,0
C0297,2026-02-28,67,96.62,3,45.95,Premium,East,0
C0298,2026-02-28,42,89.14,1,58.1,Premium,South,0
C0299,2026-02-28,23,62.32,0,44.04,Standard,West,0
C0300,2026-02-28,61,74.57,2,30.67,Standard,South,0
C0301,2026-02-28,35,68.61,0,40.09,Standard,East,0
C0302,2026-02-28,26,34.09,1,28.11,Basic,North,0
C0303,2026-02-28,5,65.36,2,56.86,Standard,North,0
C0304,2026-02-28,39,64.52,4,54.34,Standard,East,1
C0305,2026-02-28,5,99.82,2,47.35,Premium,North,0
C0306,2026-02-28,68,60.48,2,32.33,Standard,West,0
C0307,2026-02-28,40,36.03,0,38.97,Basic,West,0
C0308,2026-02-28,4,72.1,0,58.18,Standard,East,0
C0309,2026-02-28,23,43.61,1,17.24,Basic,East,0
C0310,2026-02-28,3,42.32,0,37.84,Basic,East,0
C0311,2026-02-28,4,61.68,1,55.6,Standard,North,1
C0312,2026-02-28,21,33.62,3,40.47,Basic,South,1
C0313,2026-02-28,45,,2,54.92,Basic,South,0
C0314,2026-02-28,62,26.31,1,25.65,Basic,West,0
C0315,2026-02-28,53,33.76,0,33.2,Basic,North,0
C0316,2026-02-28,45,43.62,0,20.7,Basic,South,0
C0317,2026-02-28,37,31.15,1,12.06,Basic,South,0
C0318,2026-02-28,38,65.59,1,53.27,Standard,North,0
C0319,2026-02-28,66,49.0,3,35.38,Basic,North,0
C0320,2026-02-28,20,95.54,1,46.1,Premium,South,0
C0321,2026-02-28,70,97.07,0,37.09,Premium,North,0
C0322,2026-02-28,63,67.07,2,27.9,Standard,North,0
C0323,2026-02-28,27,36.05,1,38.48,Basic,South,0
C0324,2026-02-28,40,53.27,1,44.79,Standard,North,0
C0325,2026-02-28,41,87.75,0,64.26,Premium,East,0
C0326,2026-02-28,40,63.41,1,47.9,Standard,North,0
C0327,2026-02-28,32,92.83,0,61.16,Premium,South,0
C0328,2026-02-28,13,64.37,5,45.86,Standard,South,1
C0329,2026-02-28,7,64.17,1,56.93,Standard,West,0
C0330,2026-02-28,11,29.94,4,33.24,Basic,East,1
C0331,2026-02-28,65,59.26,1,51.94,Standard,West,0
C0332,2026-02-28,43,26.2,0,50.12,Basic,South,0
C0333,2026-02-28,8,64.29,2,58.46,Standard,South,0
C0334,2026-02-28,38,95.19,1,36.97,Premium,South,0
C0335,2026-02-28,64,31.95,0,40.26,Basic,West,0
C0336,2026-02-28,19,59.96,0,56.51,Standard,West,0
C0337,2026-02-28,36,38.6,1,42.69,Basic,West,0
C0338,2026-02-28,58,61.86,1,49.88,Standard,West,0
C0339,2026-02-28,37,37.91,1,43.46,Basic,East,0
C0340,2026-02-28,52,94.3,1,46.6,Premium,East,0
C0341,2026-02-28,26,31.46,0,41.56,Basic,West,0
C0342,2026-02-28,28,96.69,2,47.46,Premium,South,0
C0343,2026-02-28,24,93.39,1,51.71,Premium,South,0
C0344,2026-02-28,48,59.78,3,42.87,Standard,West,0
C0345,2026-02-28,52,60.17,0,39.38,Standard,South,0
C0346,2026-02-28,37,62.98,4,56.66,Standard,North,1
C0347,2026-02-28,46,91.41,3,78.74,Premium,East,0
C0348,2026-02-28,61,34.44,0,25.07,Basic,South,0
C0349,2026-02-28,63,64.31,3,44.7,Standard,West,0
C0350,2026-02-28,63,37.9,0,39.02,Basic,West,0
C0351,2026-02-28,42,69.1,1,41.59,Standard,South,0
C0352,2026-02-28,51,33.76,0,46.52,Basic,East,0
C0353,2026-02-28,28,63.55,1,46.42,Standard,West,1
C0354,2026-02-28,8,58.37,2,64.25,Standard,East,0
C0355,2026-02-28,12,69.01,1,45.01,Standard,North,0
C0356,2026-02-28,18,65.92,0,53.16,Standard,East,0
C0357,2026-02-28,52,64.77,2,14.34,Standard,East,0
C0358,2026-02-28,66,58.02,0,56.39,Standard,East,0
C0359,2026-02-28,9,56.37,1,57.53,Standard,North,0
C0360,2026-02-28,11,68.38,2,57.68,Standard,South,0
C0361,2026-02-28,59,102.4,3,38.13,Premium,West,0
C0362,2026-02-28,57,33.47,1,31.17,Basic,North,0
C0363,2026-02-28,44,31.01,1,37.59,Basic,South,0
C0364,2026-02-28,54,,0,39.29,Basic,South,0
C0365,2026-02-28,50,71.91,2,46.05,Standard,North,0
C0366,2026-02-28,19,43.84,1,46.52,Basic,North,0
C0367,2026-02-28,37,70.41,2,23.27,Standard,South,0
C0368,2026-02-28,40,59.23,3,53.61,Standard,West,0
C0369,2026-02-28,21,27.73,1,33.84,Basic,North,0
C0370,2026-02-28,22,91.38,1,52.94,Premium,South,0
C0371,2026-02-28,60,72.6,2,23.93,Standard,North,0
C0372,2026-02-28,14,38.36,1,44.59,Basic,East,0
C0373,2026-02-28,3,32.69,2,17.02,Basic,South,0
C0374,2026-02-28,50,32.3,1,43.06,Basic,West,0
C0375,2026-02-28,7,36.37,3,28.87,Basic,East,0
C0376,2026-02-28,20,36.03,3,36.3,Basic,West,0
C0377,2026-02-28,59,96.74,0,52.0,Premium,East,0
C0378,2026-02-28,58,61.05,1,64.4,Standard,South,0
