customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,current_usage_hours,churned_next_month,next_month_usage_hours
C0158,2026-02-28,Standard,South,5,63.44,1,18.77,0,13.34
C0159,2026-02-28,Standard,West,25,57.3,0,45.73,0,48.47
C0160,2026-02-28,Standard,West,44,67.36,1,47.93,0,45.37
C0161,2026-02-28,Basic,East,48,31.75,5,62.3,0,50.34
C0162,2026-02-28,Premium,West,31,89.08,1,62.63,0,47.63
C0163,2026-02-28,Basic,West,34,37.05,0,35.49,0,28.55
C0164,2026-02-28,Basic,South,36,34.15,1,34.28,0,38.42
C0165,2026-02-28,Standard,West,62,69.25,0,49.04,0,47.18
C0166,2026-02-28,Basic,South,16,25.51,2,35.01,0,29.83
C0167,2026-02-28,Premium,South,27,95.39,1,41.84,0,41.48
C0168,2026-02-28,Premium,East,18,91.0,1,70.05,0,61.69
C0169,2026-02-28,Basic,West,61,47.46,1,52.01,0,41.02
C0170,2026-02-28,Premium,West,39,99.84,0,75.75,0,61.14
C0171,2026-02-28,Basic,South,25,26.76,0,34.43,0,35.79
C0172,2026-02-28,Standard,East,27,62.1,1,51.53,0,34.23
C0173,2026-02-28,Basic,North,65,36.74,0,41.37,0,38.91
C0174,2026-02-28,Premium,West,46,100.95,8,53.46,1,36.46
C0175,2026-02-28,Basic,East,45,28.27,2,41.02,0,41.92
C0176,2026-02-28,Basic,East,56,33.03,3,49.49,0,38.76
C0177,2026-02-28,Standard,West,63,68.12,1,54.44,0,44.6
C0178,2026-02-28,Premium,East,53,95.07,1,60.68,0,52.48
C0179,2026-02-28,Premium,North,49,86.33,2,56.39,0,52.03
C0180,2026-02-28,Standard,South,35,55.34,0,20.66,0,30.98
C0181,2026-02-28,Premium,North,53,97.81,2,53.82,0,45.34
C0182,2026-02-28,Premium,East,6,101.75,3,50.33,0,42.73
C0183,2026-02-28,Standard,North,44,64.17,2,27.19,0,16.68
C0184,2026-02-28,Basic,North,8,37.61,2,51.96,0,41.23
C0185,2026-02-28,Standard,East,10,64.26,2,62.99,0,46.83
C0186,2026-02-28,Standard,East,44,67.22,0,61.17,0,54.12
C0187,2026-02-28,Basic,East,41,41.93,2,39.99,0,35.96
C0188,2026-02-28,Basic,West,61,38.51,1,64.03,0,51.37
C0189,2026-02-28,Standard,West,9,72.72,0,42.06,0,35.43
C0190,2026-02-28,Basic,North,36,33.17,3,29.99,0,27.8
C0191,2026-02-28,Premium,West,47,91.84,0,40.48,0,44.36
C0192,2026-02-28,Basic,East,46,28.64,3,42.26,0,23.93
C0193,2026-02-28,Basic,East,36,37.95,0,36.58,0,39.38
C0194,2026-02-28,Premium,North,29,92.8,2,32.55,0,33.09
C0195,2026-02-28,Basic,East,3,37.3,1,35.43,0,21.51
C0196,2026-02-28,Basic,East,24,41.76,1,44.63,0,32.03
C0197,2026-02-28,Standard,East,16,62.62,1,71.02,0,56.82
C0198,2026-02-28,Premium,North,3,86.7,2,55.96,0,53.45
C0199,2026-02-28,Basic,East,35,39.91,2,23.29,0,15.61
C0200,2026-02-28,Basic,West,11,37.02,0,40.13,0,34.77
C0201,2026-02-28,Standard,East,17,61.34,1,45.43,0,39.65
C0202,2026-02-28,Premium,North,36,101.16,1,49.95,0,45.21
C0203,2026-02-28,Standard,West,28,59.37,2,29.64,0,35.44
C0204,2026-02-28,Basic,West,35,42.16,0,36.2,0,36.13
C0205,2026-02-28,Basic,North,8,36.48,2,38.09,0,31.74
C0206,2026-02-28,Basic,West,60,30.95,2,26.75,0,18.76
C0207,2026-02-28,Basic,South,55,29.25,1,41.46,0,33.6
C0208,2026-02-28,Standard,East,14,56.42,3,43.75,1,36.11
C0209,2026-02-28,Basic,South,6,35.09,0,13.3,0,12.92
C0210,2026-02-28,Standard,West,27,67.01,0,38.46,0,36.59
C0211,2026-02-28,Standard,West,39,66.62,1,61.44,0,47.44
C0212,2026-02-28,Standard,West,12,63.69,1,52.26,0,37.99
C0213,2026-02-28,Basic,West,3,,0,38.57,0,28.24
C0214,2026-02-28,Premium,West,26,98.31,2,45.08,0,39.61
C0215,2026-02-28,Standard,North,56,59.8,1,29.37,0,32.97
C0216,2026-02-28,Standard,South,31,53.82,1,33.24,0,27.65
C0217,2026-02-28,Basic,East,21,36.62,0,38.17,0,29.26
C0218,2026-02-28,Basic,East,19,39.44,0,44.04,0,32.24
C0219,2026-02-28,Premium,North,64,100.5,2,67.16,0,59.02
C0220,2026-02-28,Basic,North,15,35.58,2,45.78,0,33.12
C0221,2026-02-28,Basic,East,54,25.15,1,34.7,0,30.17
C0222,2026-02-28,Standard,East,56,62.96,1,32.99,0,19.02
C0223,2026-02-28,Standard,North,14,71.55,1,48.81,0,43.96
C0224,2026-02-28,Premium,North,45,89.78,2,51.38,0,40.5
C0225,2026-02-28,Basic,North,11,43.5,0,30.94,0,30.61
C0226,2026-02-28,Premium,East,52,98.88,1,48.16,0,43.59
C0227,2026-02-28,Basic,North,30,31.89,0,33.21,0,33.1
C0228,2026-02-28,Standard,East,39,66.42,0,35.09,0,30.85
C0229,2026-02-28,Standard,South,12,70.06,0,37.79,0,31.23
C0230,2026-02-28,Basic,South,7,,0,40.78,0,48.0
C0231,2026-02-28,Basic,East,35,30.81,1,38.11,1,34.83
C0232,2026-02-28,Basic,East,60,39.84,4,37.14,0,27.19
C0233,2026-02-28,Premium,East,23,90.18,2,51.81,0,49.19
C0234,2026-02-28,Standard,West,19,67.94,2,36.88,0,26.74
C0235,2026-02-28,Premium,West,43,94.13,1,47.95,0,43.94
C0236,2026-02-28,Premium,West,49,92.17,3,65.79,0,55.52
C0237,2026-02-28,Standard,East,29,62.29,0,36.54,0,35.38
C0238,2026-02-28,Standard,South,19,68.57,1,27.08,0,23.93
C0239,2026-02-28,Basic,North,5,35.91,1,19.76,0,14.59
C0240,2026-02-28,Basic,East,7,34.21,2,35.79,0,36.6
C0001,2026-03-31,Standard,South,16,63.02,1,32.28,0,34.02
C0002,2026-03-31,Standard,West,48,60.91,3,29.64,0,20.82
C0003,2026-03-31,Premium,South,45,91.17,0,50.03,0,50.78
C0004,2026-03-31,Standard,West,10,63.9,2,65.54,0,53.57
C0005,2026-03-31,Basic,South,60,38.88,0,13.28,0,21.74
C0006,2026-03-31,Premium,North,10,97.79,1,52.88,0,51.28
C0007,2026-03-31,Standard,South,19,61.47,1,61.15,0,47.77
C0008,2026-03-31,Standard,East,26,64.56,2,35.13,0,27.48
C0009,2026-03-31,Basic,West,39,36.75,1,24.43,1,17.09
C0010,2026-03-31,Standard,East,58,66.53,2,41.63,0,51.34
C0011,2026-03-31,Basic,West,44,44.97,2,31.81,1,17.75
C0012,2026-03-31,Premium,West,53,96.88,0,57.53,0,50.45
C0013,2026-03-31,Standard,West,32,67.28,1,42.36,0,29.7
C0014,2026-03-31,Premium,East,37,89.31,2,30.73,0,29.1
C0015,2026-03-31,Standard,South,35,61.27,3,46.4,1,33.54
C0016,2026-03-31,Basic,South,55,41.02,2,32.22,0,19.65
C0017,2026-03-31,Standard,North,53,63.16,1,55.71,0,57.36
C0018,2026-03-31,Basic,South,12,37.88,0,26.31,0,31.91
C0019,2026-03-31,Premium,West,29,96.59,1,43.19,0,31.04
C0020,2026-03-31,Standard,South,29,65.04,2,56.45,0,51.24
C0021,2026-03-31,Standard,North,4,64.4,2,61.13,0,55.33
C0022,2026-03-31,Basic,East,43,37.71,2,58.44,0,41.22
C0023,2026-03-31,Premium,West,60,104.75,0,33.4,0,39.58
C0024,2026-03-31,Premium,West,38,102.04,1,65.13,1,61.1
C0025,2026-03-31,Standard,South,64,60.76,2,31.01,0,22.03
C0026,2026-03-31,Basic,South,5,42.33,3,38.61,0,27.85
C0027,2026-03-31,Standard,East,19,70.59,2,39.92,0,30.89
C0028,2026-03-31,Basic,North,47,39.34,2,38.71,0,29.4
C0029,2026-03-31,Basic,South,6,34.08,0,23.18,1,17.67
C0030,2026-03-31,Standard,North,21,68.83,2,32.58,1,25.12
C0031,2026-03-31,Standard,West,17,62.95,2,62.2,0,46.55
C0032,2026-03-31,Premium,East,33,87.13,2,51.69,0,52.32
C0033,2026-03-31,Basic,West,25,32.78,3,36.94,0,25.1
C0034,2026-03-31,Basic,West,13,36.3,1,62.57,0,53.79
C0035,2026-03-31,Standard,West,18,65.22,0,43.42,0,38.73
C0036,2026-03-31,Basic,North,13,30.26,1,53.04,0,41.09
C0037,2026-03-31,Basic,West,38,30.33,0,38.08,0,39.93
C0038,2026-03-31,Standard,North,15,74.18,1,34.44,0,37.81
C0039,2026-03-31,Basic,South,23,35.76,0,39.96,0,36.31
C0040,2026-03-31,Standard,East,22,70.61,0,40.86,0,34.45
C0041,2026-03-31,Standard,South,50,59.26,4,42.93,1,24.36
C0042,2026-03-31,Premium,North,5,92.76,2,77.0,0,67.42
C0043,2026-03-31,Standard,North,41,67.24,2,35.3,1,28.45
C0044,2026-03-31,Basic,West,14,29.32,1,22.33,0,25.1
C0045,2026-03-31,Premium,South,32,104.72,2,71.27,0,63.57
C0046,2026-03-31,Premium,South,32,93.1,0,77.68,0,72.64
C0047,2026-03-31,Basic,West,50,41.4,0,28.17,0,22.36
C0048,2026-03-31,Basic,North,10,32.68,1,13.16,1,7.23
C0049,2026-03-31,Standard,West,32,64.59,1,49.85,0,39.51
C0050,2026-03-31,Basic,West,29,42.14,1,34.06,0,33.6
C0051,2026-03-31,Basic,East,42,41.18,0,37.26,0,35.9
C0052,2026-03-31,Basic,North,52,31.52,2,21.45,0,21.97
C0053,2026-03-31,Standard,North,44,56.72,2,55.04,0,46.42
C0054,2026-03-31,Standard,South,23,62.89,0,55.94,0,41.64
C0055,2026-03-31,Standard,East,37,59.9,1,32.16,0,23.0
C0056,2026-03-31,Standard,North,21,72.0,0,53.63,0,42.98
C0057,2026-03-31,Standard,South,36,67.95,0,79.47,0,63.88
C0058,2026-03-31,Standard,North,49,66.91,1,48.05,0,46.21
C0059,2026-03-31,Basic,East,62,33.43,1,46.36,0,35.38
C0060,2026-03-31,Basic,North,40,39.43,1,32.79,0,31.44
C0061,2026-03-31,Standard,East,63,67.16,3,53.9,0,42.24
C0062,2026-03-31,,North,57,63.4,2,38.09,0,26.79
C0063,2026-03-31,Standard,North,61,62.61,1,37.48,0,33.74
C0064,2026-03-31,Standard,North,24,70.43,0,36.16,0,37.19
C0065,2026-03-31,Standard,West,13,59.96,0,60.49,0,55.21
C0066,2026-03-31,,North,58,71.36,0,41.11,0,37.53
C0067,2026-03-31,Standard,South,44,59.72,2,64.87,0,51.51
C0068,2026-03-31,Basic,East,63,33.82,1,27.51,0,21.23
C0069,2026-03-31,Basic,East,8,43.97,0,35.98,0,33.02
C0070,2026-03-31,Standard,East,47,66.5,0,44.26,0,42.98
C0071,2026-03-31,Basic,West,51,21.53,3,35.12,1,27.98
C0072,2026-03-31,Basic,South,23,31.56,1,41.17,1,44.31
C0073,2026-03-31,Premium,West,31,88.72,1,68.95,0,57.41
C0074,2026-03-31,Basic,South,40,35.59,1,19.0,1,19.01
C0075,2026-03-31,Basic,West,53,34.49,1,28.89,0,27.39
C0076,2026-03-31,Basic,East,59,22.81,2,35.04,0,32.73
C0077,2026-03-31,Basic,East,28,33.52,1,30.91,0,29.94
C0078,2026-03-31,Standard,West,46,64.1,1,47.42,0,48.02
C0079,2026-03-31,Standard,West,31,68.79,1,50.13,0,40.6
C0080,2026-03-31,Standard,West,14,74.45,0,33.26,0,31.16
C0081,2026-03-31,Standard,East,30,59.71,1,36.93,0,26.4
C0082,2026-03-31,,North,32,32.89,1,39.09,0,31.04
C0083,2026-03-31,Premium,South,44,94.79,3,48.71,0,46.12
C0084,2026-03-31,Basic,North,18,38.94,1,8.46,0,4.73
C0085,2026-03-31,Basic,West,28,29.11,0,47.01,0,35.67
C0086,2026-03-31,Basic,North,58,42.6,2,37.26,0,35.06
C0087,2026-03-31,Standard,North,58,65.85,2,38.28,0,26.74
C0088,2026-03-31,Standard,North,35,64.58,2,29.09,0,24.65
C0089,2026-03-31,Basic,East,34,33.21,0,48.79,0,39.59
C0090,2026-03-31,Standard,East,31,52.2,4,47.86,1,38.32
C0091,2026-03-31,Basic,West,51,,1,56.73,0,42.07
C0092,2026-03-31,Standard,South,21,61.89,1,47.56,0,36.85
C0093,2026-03-31,Standard,South,64,70.54,1,51.94,0,45.14
C0094,2026-03-31,Basic,North,49,34.53,2,41.33,0,33.87
C0095,2026-03-31,Basic,North,60,38.63,1,48.64,0,43.35
C0096,2026-03-31,Standard,South,38,67.76,0,54.98,0,45.08
C0097,2026-03-31,Basic,West,10,33.21,2,51.55,1,42.59
C0098,2026-03-31,Basic,East,22,34.75,0,30.6,0,30.11
C0099,2026-03-31,Basic,West,21,36.62,0,31.61,0,28.88
C0100,2026-03-31,Premium,North,28,83.8,0,46.87,0,45.54
C0101,2026-03-31,Premium,North,12,94.44,2,60.98,0,52.78
C0102,2026-03-31,Standard,West,63,59.75,2,52.84,0,47.15
C0103,2026-03-31,Basic,North,26,31.96,1,33.85,0,33.98
C0104,2026-03-31,Premium,North,31,109.29,1,50.86,0,55.0
C0105,2026-03-31,Standard,South,26,73.0,2,50.74,0,27.93
C0106,2026-03-31,Standard,West,25,68.58,1,39.89,0,27.89
C0107,2026-03-31,Standard,East,43,66.57,2,56.46,0,37.86
C0108,2026-03-31,Basic,North,59,37.9,1,6.45,1,0.0
C0109,2026-03-31,Basic,West,6,36.75,1,33.56,0,27.24
C0110,2026-03-31,Premium,West,28,97.71,1,45.7,0,47.82
C0111,2026-03-31,Standard,West,57,64.67,2,23.73,0,18.18
C0112,2026-03-31,Basic,West,17,23.21,1,37.37,0,31.71
C0113,2026-03-31,Basic,North,29,31.64,0,35.8,0,29.99
C0114,2026-03-31,Standard,West,58,71.42,2,35.14,0,22.43
C0115,2026-03-31,Basic,South,59,26.93,0,45.06,0,30.07
C0116,2026-03-31,Premium,West,65,95.94,1,46.14,0,35.61
C0117,2026-03-31,Standard,East,25,68.15,1,32.6,0,28.85
C0118,2026-03-31,Standard,West,4,75.19,0,37.22,0,32.86
C0119,2026-03-31,Standard,East,36,67.98,3,60.42,0,49.57
C0120,2026-03-31,Standard,East,17,63.34,1,47.61,0,40.91
C0121,2026-03-31,Standard,East,20,59.79,1,35.27,0,35.5
C0122,2026-03-31,Standard,West,48,62.29,1,53.55,1,41.92
C0123,2026-03-31,Basic,East,45,40.9,3,38.18,0,22.35
C0124,2026-03-31,Basic,North,31,30.73,0,43.62,0,42.1
C0125,2026-03-31,Basic,West,64,45.53,4,43.67,0,36.19
C0126,2026-03-31,Standard,East,31,64.53,0,49.74,0,46.3
C0127,2026-03-31,Basic,South,23,35.51,0,18.6,0,19.25
C0128,2026-03-31,Basic,East,42,33.31,0,41.62,0,38.4
C0129,2026-03-31,Basic,West,13,40.98,0,37.11,0,41.42
C0130,2026-03-31,Standard,West,66,73.66,1,37.12,0,30.33
C0131,2026-03-31,Basic,West,48,30.23,1,23.82,1,19.27
C0132,2026-03-31,Premium,South,38,101.93,2,62.23,0,54.01
C0133,2026-03-31,Standard,West,30,,1,48.71,0,51.62
C0134,2026-03-31,Basic,South,25,31.68,2,30.51,0,26.67
C0135,2026-03-31,Standard,East,9,63.34,2,47.34,0,37.63
C0136,2026-03-31,Basic,East,30,35.74,3,51.69,0,45.85
C0137,2026-03-31,Premium,North,55,86.44,0,40.3,0,33.24
C0138,2026-03-31,Standard,South,22,62.53,1,35.77,0,23.4
C0139,2026-03-31,Standard,North,25,67.14,0,42.76,0,36.64
C0140,2026-03-31,Basic,North,62,33.71,1,50.71,0,39.37
C0141,2026-03-31,Standard,South,40,67.12,1,45.35,0,40.18
C0142,2026-03-31,Standard,South,6,57.94,0,62.65,0,55.62
C0143,2026-03-31,Premium,North,57,,2,47.67,0,40.78
C0144,2026-03-31,Standard,South,18,69.12,3,25.97,1,25.97
C0145,2026-03-31,Standard,East,10,70.07,0,43.72,0,42.67
C0146,2026-03-31,Basic,North,7,30.88,2,40.06,0,23.81
C0147,2026-03-31,Basic,South,22,29.95,0,37.84,0,34.5
C0148,2026-03-31,Standard,South,51,65.74,0,50.2,1,40.5
C0149,2026-03-31,Standard,East,5,65.17,2,44.14,0,40.04
C0150,2026-03-31,Basic,South,35,33.52,0,40.97,0,26.36
C0151,2026-03-31,Premium,East,17,92.61,0,61.13,0,66.25
C0152,2026-03-31,Premium,South,46,97.08,1,62.02,0,59.91
C0153,2026-03-31,Basic,South,22,35.5,0,20.3,0,24.38
C0154,2026-03-31,Standard,South,32,61.33,0,16.95,0,28.37
C0155,2026-03-31,Basic,North,24,37.55,1,46.35,1,44.83
C0156,2026-03-31,Standard,East,29,60.61,1,66.51,0,60.39
C0157,2026-03-31,Basic,North,7,39.45,0,25.49,0,23.59
C0158,2026-03-31,Standard,South,4,65.05,1,31.98,0,36.48
C0159,2026-03-31,Standard,West,44,61.46,0,50.86,0,45.53
C0160,2026-03-31,Standard,West,39,62.45,1,63.32,0,55.09
C0161,2026-03-31,Basic,East,45,32.3,4,53.96,0,42.36
C0162,2026-03-31,Premium,West,7,94.09,1,44.41,0,39.52
C0163,2026-03-31,Basic,West,60,43.14,4,33.47,0,24.54
C0164,2026-03-31,Basic,South,58,31.76,1,31.14,0,24.47
C0165,2026-03-31,Standard,West,15,73.08,0,47.6,0,37.6
C0166,2026-03-31,Basic,South,27,40.08,1,45.77,0,42.63
C0167,2026-03-31,Premium,South,66,94.06,1,54.03,0,56.41
C0168,2026-03-31,Premium,East,40,94.6,1,73.79,0,79.83
C0169,2026-03-31,Basic,West,64,38.76,1,56.0,0,41.76
C0170,2026-03-31,Premium,West,21,96.64,0,67.81,0,68.96
C0171,2026-03-31,Basic,South,54,33.9,1,29.65,0,24.04
C0172,2026-03-31,,East,43,63.83,1,47.8,0,35.58
C0173,2026-03-31,Basic,North,29,31.43,4,40.08,0,35.45
C0174,2026-03-31,Premium,West,26,85.11,1,64.79,0,59.8
C0175,2026-03-31,Basic,East,34,33.44,2,54.44,0,36.13
C0176,2026-03-31,Basic,East,61,33.81,1,39.54,0,35.82
C0177,2026-03-31,Standard,West,34,65.7,4,70.21,0,58.23
C0178,2026-03-31,Premium,East,59,102.13,1,68.52,0,68.13
C0179,2026-03-31,Premium,North,54,87.56,1,58.2,0,55.31
C0180,2026-03-31,Standard,South,47,64.48,2,21.23,0,8.14
C0181,2026-03-31,Premium,North,42,91.9,1,57.39,0,48.76
C0182,2026-03-31,Premium,East,29,92.8,1,57.91,0,44.84
C0183,2026-03-31,Standard,North,51,66.9,1,29.08,0,22.15
C0184,2026-03-31,Basic,North,18,30.51,1,56.11,0,59.21
C0185,2026-03-31,Standard,East,66,68.1,1,65.88,0,50.85
C0186,2026-03-31,Standard,East,34,74.02,2,60.87,0,47.52
C0187,2026-03-31,Basic,East,20,37.46,1,39.27,0,33.8
C0188,2026-03-31,Basic,West,9,38.47,3,43.47,0,30.53
C0189,2026-03-31,Standard,West,8,67.63,2,49.51,0,42.16
C0190,2026-03-31,Basic,North,4,43.44,0,45.14,0,34.91
C0191,2026-03-31,Premium,West,51,100.66,0,43.61,0,44.01
C0192,2026-03-31,Basic,East,50,34.6,0,38.23,0,28.89
C0193,2026-03-31,Basic,East,61,32.18,0,39.68,0,40.91
C0194,2026-03-31,Premium,North,47,94.98,0,44.91,0,34.35
C0195,2026-03-31,Basic,East,20,35.69,1,46.71,0,38.11
C0196,2026-03-31,Basic,East,61,,0,45.88,0,40.81
C0197,2026-03-31,Standard,East,23,64.67,0,61.46,0,53.31
C0198,2026-03-31,Premium,North,23,93.42,2,61.29,0,58.37
C0199,2026-03-31,Basic,East,32,42.64,1,43.44,0,30.93
C0200,2026-03-31,Basic,West,10,33.66,0,48.11,0,35.41
C0201,2026-03-31,Standard,East,17,,1,49.23,0,47.58
C0202,2026-03-31,Premium,North,31,88.38,2,51.6,0,47.03
C0203,2026-03-31,Standard,West,34,59.57,0,38.3,0,38.76
C0204,2026-03-31,Basic,West,27,41.8,1,27.87,0,28.1
C0205,2026-03-31,Basic,North,59,39.71,0,24.14,0,22.94
C0206,2026-03-31,Basic,West,22,31.58,1,25.59,0,28.29
C0207,2026-03-31,Basic,South,43,29.57,0,47.81,0,37.6
C0208,2026-03-31,Standard,East,10,67.42,2,50.48,0,34.33
C0209,2026-03-31,Basic,South,4,35.8,4,18.73,0,8.46
C0210,2026-03-31,Standard,West,12,55.72,2,51.75,0,45.08
C0211,2026-03-31,Standard,West,21,59.68,0,55.86,0,43.69
C0212,2026-03-31,Standard,West,40,,1,61.82,0,50.03
C0213,2026-03-31,Basic,West,37,29.69,1,43.45,0,40.37
C0214,2026-03-31,Premium,West,38,92.34,1,54.07,0,56.56
C0215,2026-03-31,Standard,North,9,,1,34.54,0,28.97
C0216,2026-03-31,Standard,South,56,62.28,0,39.68,0,37.71
C0217,2026-03-31,Basic,East,44,32.53,1,29.92,0,21.18
C0218,2026-03-31,Basic,East,23,30.27,0,38.83,0,29.16
C0219,2026-03-31,Premium,North,11,101.52,2,58.77,0,48.34
C0220,2026-03-31,Basic,North,54,35.37,0,55.73,0,52.53
C0221,2026-03-31,Basic,East,27,30.97,0,40.52,0,35.81
C0222,2026-03-31,,East,22,,1,33.97,0,26.2
C0223,2026-03-31,Standard,North,63,67.82,4,37.35,0,27.99
C0224,2026-03-31,Premium,North,20,88.98,0,55.45,0,60.6
C0225,2026-03-31,Basic,North,37,29.97,0,39.17,0,34.76
C0226,2026-03-31,Premium,East,27,94.14,0,48.64,0,48.17
C0227,2026-03-31,Basic,North,19,47.45,2,42.37,1,28.03
C0228,2026-03-31,Standard,East,37,58.94,1,40.94,0,36.21
C0229,2026-03-31,Standard,South,54,70.62,1,39.91,0,36.45
C0230,2026-03-31,Basic,South,60,36.94,1,43.17,0,44.48
C0231,2026-03-31,Basic,East,65,38.92,1,32.64,0,23.8
C0232,2026-03-31,Basic,East,10,37.31,2,41.64,0,33.14
C0233,2026-03-31,Premium,East,52,103.45,0,63.04,0,61.34
C0234,2026-03-31,Standard,West,60,63.92,1,35.71,0,32.3
C0235,2026-03-31,Premium,West,35,91.58,0,56.04,0,56.57
C0236,2026-03-31,Premium,West,8,95.16,1,70.34,0,74.84
C0237,2026-03-31,Standard,East,51,62.58,0,41.12,0,39.09
C0238,2026-03-31,Standard,South,35,74.59,2,15.45,0,21.25
C0239,2026-03-31,Basic,North,55,37.23,1,24.74,0,24.41
C0240,2026-03-31,Basic,East,54,43.75,2,43.54,0,25.62
C0001,2026-04-30,Standard,South,37,68.01,4,33.39,1,23.38
C0002,2026-04-30,Standard,West,20,,2,40.75,0,32.06
C0003,2026-04-30,Premium,South,55,91.77,2,59.87,0,49.52
C0004,2026-04-30,Standard,West,43,62.46,2,55.78,0,47.02
C0005,2026-04-30,Basic,South,20,44.48,0,24.78,0,19.95
C0006,2026-04-30,Premium,North,23,101.86,1,60.39,0,49.93
C0007,2026-04-30,Standard,South,26,76.01,2,67.36,0,52.15
C0008,2026-04-30,Standard,East,38,67.99,2,31.48,0,21.18
C0009,2026-04-30,Basic,West,45,19.34,3,28.0,0,34.59
C0010,2026-04-30,Standard,East,40,64.96,0,41.35,0,42.44
C0011,2026-04-30,Basic,West,46,50.9,1,34.45,0,31.15
C0012,2026-04-30,Premium,West,37,88.32,1,52.24,0,48.21
C0013,2026-04-30,Standard,West,43,55.71,0,52.58,0,49.32
C0014,2026-04-30,Premium,East,45,100.66,1,40.07,0,41.82
C0015,2026-04-30,Standard,South,36,64.35,2,54.99,0,46.12
C0016,2026-04-30,Basic,South,54,34.06,3,34.73,0,9.95
C0017,2026-04-30,Standard,North,33,74.64,0,58.91,0,51.61
C0018,2026-04-30,Basic,South,38,41.02,2,35.55,0,29.06
C0019,2026-04-30,Premium,West,40,95.85,1,55.09,0,47.27
C0020,2026-04-30,Standard,South,11,64.72,2,62.16,0,52.76
C0021,2026-04-30,Standard,North,35,70.62,3,50.56,0,41.3
C0022,2026-04-30,Basic,East,15,36.03,0,39.5,0,37.86
C0023,2026-04-30,Premium,West,65,93.11,2,33.24,1,30.77
C0024,2026-04-30,Premium,West,57,97.86,2,64.7,1,59.92
C0025,2026-04-30,Standard,South,38,63.09,2,30.91,0,26.44
C0026,2026-04-30,Basic,South,32,39.83,1,53.89,0,43.38
C0027,2026-04-30,Standard,East,26,64.13,2,23.77,1,24.77
C0028,2026-04-30,Basic,North,44,33.6,2,43.31,0,37.78
C0029,2026-04-30,Basic,South,43,37.85,1,30.65,0,32.25
C0030,2026-04-30,Standard,North,26,57.73,0,30.87,0,27.7
C0031,2026-04-30,,West,10,67.41,4,52.0,0,30.52
C0032,2026-04-30,Premium,East,28,95.89,4,57.43,0,40.6
C0033,2026-04-30,Basic,West,67,34.7,5,36.67,1,32.87
C0034,2026-04-30,Basic,West,14,39.49,0,52.24,0,49.89
C0035,2026-04-30,Standard,West,21,70.93,0,43.62,0,37.94
C0036,2026-04-30,Basic,North,12,37.27,1,39.48,0,32.45
C0037,2026-04-30,Basic,West,54,43.59,1,40.39,0,35.07
C0038,2026-04-30,Standard,North,38,66.02,2,44.58,0,35.6
C0039,2026-04-30,Basic,South,19,33.53,2,42.4,0,43.21
C0040,2026-04-30,Standard,East,55,60.21,1,42.05,0,40.58
C0041,2026-04-30,Standard,South,31,61.54,0,42.56,0,38.1
C0042,2026-04-30,Premium,North,5,89.39,0,72.35,0,66.66
C0043,2026-04-30,Standard,North,46,68.32,0,23.6,0,29.53
C0044,2026-04-30,Basic,West,10,40.24,1,30.81,0,15.97
C0045,2026-04-30,Premium,South,50,97.13,0,69.98,0,64.23
C0046,2026-04-30,Premium,South,28,87.76,0,86.6,0,74.5
C0047,2026-04-30,Basic,West,19,44.54,0,40.95,0,32.95
C0048,2026-04-30,Basic,North,66,42.63,0,21.72,0,22.82
C0049,2026-04-30,Standard,West,47,63.03,1,41.97,0,33.27
C0050,2026-04-30,Basic,West,13,42.49,0,35.0,0,35.83
C0051,2026-04-30,Basic,East,11,32.52,2,26.38,1,26.79
C0052,2026-04-30,Basic,North,23,30.17,0,20.42,1,22.04
C0053,2026-04-30,Standard,North,34,68.03,3,38.77,0,32.86
C0054,2026-04-30,Standard,South,45,,1,44.94,0,41.88
C0055,2026-04-30,Standard,East,21,70.32,3,32.13,0,24.48
C0056,2026-04-30,Standard,North,5,68.07,1,48.21,0,43.4
C0057,2026-04-30,Standard,South,54,72.2,3,70.38,0,53.28
C0058,2026-04-30,Standard,North,31,68.79,2,60.29,0,48.31
C0059,2026-04-30,Basic,East,54,39.38,1,32.86,0,33.08
C0060,2026-04-30,Basic,North,43,29.01,1,47.43,0,39.81
C0061,2026-04-30,Standard,East,24,62.32,0,48.79,0,41.89
C0062,2026-04-30,Standard,North,40,60.65,0,31.37,0,31.96
C0063,2026-04-30,Standard,North,22,60.18,2,44.12,0,29.36
C0064,2026-04-30,Standard,North,14,65.4,0,31.03,0,39.48
C0065,2026-04-30,Standard,West,19,66.81,2,60.87,0,43.72
C0066,2026-04-30,Standard,North,33,74.06,1,42.73,0,37.72
C0067,2026-04-30,Standard,South,31,70.09,1,69.53,0,53.32
C0068,2026-04-30,Basic,East,7,32.2,2,36.57,0,31.66
C0069,2026-04-30,Basic,East,67,41.53,0,41.17,0,35.74
C0070,2026-04-30,Standard,East,46,61.49,0,53.29,0,53.83
C0071,2026-04-30,Basic,West,14,32.82,0,40.2,0,41.37
C0072,2026-04-30,Basic,South,55,33.57,0,33.42,0,34.97
C0073,2026-04-30,Premium,West,17,93.95,0,66.32,0,61.58
C0074,2026-04-30,Basic,South,52,34.32,4,42.9,0,40.04
C0075,2026-04-30,Basic,West,64,39.77,0,19.72,0,17.81
C0076,2026-04-30,Basic,East,67,31.79,1,34.72,0,24.48
