snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
2026-01-31,53,32.85,1,34.72,Basic,South,0.0
2026-01-31,13,36.57,0,39.55,Basic,West,0.0
2026-01-31,23,34.16,0,33.02,Basic,East,0.0
2026-01-31,14,57.09,0,47.72,Standard,North,0.0
2026-01-31,20,35.05,2,45.36,Basic,North,0.0
2026-01-31,26,29.5,1,35.86,Basic,East,0.0
2026-01-31,10,26.33,1,54.77,Basic,North,0.0
2026-01-31,2,65.68,1,46.39,Standard,South,0.0
2026-01-31,31,37.44,3,39.7,Basic,North,0.0
2026-01-31,49,67.63,1,34.91,Standard,North,0.0
2026-01-31,22,67.84,5,48.18,Standard,West,0.0
2026-01-31,60,55.34,4,42.66,Standard,North,1.0
2026-01-31,27,58.19,1,37.92,Standard,North,0.0
2026-01-31,63,74.87,1,36.24,Standard,West,0.0
2026-01-31,18,29.76,1,63.72,Basic,North,0.0
2026-01-31,38,68.05,0,41.37,Standard,West,0.0
2026-01-31,53,61.57,3,29.43,Standard,North,0.0
2026-01-31,6,65.4,1,37.02,Standard,North,0.0
2026-01-31,65,61.83,1,43.48,Standard,North,0.0
2026-01-31,26,37.81,1,42.47,Basic,East,0.0
2026-01-31,35,65.68,1,49.55,Standard,East,0.0
2026-01-31,44,62.76,3,50.77,Standard,South,1.0
2026-01-31,45,89.75,2,44.55,Premium,North,1.0
2026-01-31,3,96.34,1,54.4,Premium,North,0.0
2026-01-31,60,58.94,1,35.24,Standard,East,0.0
2026-01-31,44,67.14,1,37.8,Standard,North,0.0
2026-01-31,69,78.13,2,34.82,Standard,East,0.0
2026-01-31,34,41.75,3,25.12,Basic,East,0.0
2026-01-31,43,98.59,1,61.64,Premium,West,0.0
2026-01-31,31,64.57,3,50.89,Standard,South,0.0
2026-01-31,62,25.31,1,46.77,Basic,North,0.0
2026-01-31,58,28.39,3,37.39,Basic,South,0.0
2026-01-31,63,101.41,0,58.77,Premium,West,0.0
2026-01-31,36,31.05,2,19.39,Basic,East,0.0
2026-01-31,55,31.5,0,45.63,Basic,East,0.0
2026-01-31,26,34.17,0,38.77,Basic,South,1.0
2026-01-31,33,29.69,1,43.27,Basic,North,0.0
2026-01-31,53,28.87,2,40.8,Basic,West,0.0
2026-01-31,7,64.75,2,34.13,Standard,West,0.0
2026-01-31,50,30.54,1,22.02,Basic,West,0.0
2026-01-31,3,91.29,0,43.88,Premium,West,0.0
2026-02-28,21,65.4,0,50.32,Standard,North,0.0
2026-02-28,24,62.8,3,41.01,Standard,East,0.0
2026-02-28,40,37.31,0,10.38,Basic,North,0.0
2026-02-28,46,101.75,0,20.37,Premium,South,1.0
2026-02-28,14,38.24,1,49.72,Basic,North,0.0
2026-02-28,44,68.43,2,56.3,Standard,East,0.0
2026-02-28,66,98.03,1,69.87,Premium,East,0.0
2026-02-28,3,58.1,1,43.82,Standard,East,0.0
2026-02-28,62,90.62,2,38.07,Premium,North,0.0
2026-02-28,44,33.98,1,32.8,Basic,South,0.0
2026-02-28,26,91.37,0,51.11,Premium,East,0.0
2026-02-28,52,59.68,3,33.93,Standard,West,0.0
2026-02-28,45,55.64,1,60.49,Standard,West,0.0
2026-02-28,55,28.27,0,59.4,Basic,North,0.0
2026-02-28,8,33.72,1,41.78,Basic,South,0.0
2026-02-28,7,64.65,1,43.89,Standard,North,0.0
2026-02-28,46,31.03,0,24.05,Basic,West,0.0
2026-02-28,23,65.39,4,59.46,Standard,North,1.0
2026-02-28,19,92.83,1,51.76,Premium,West,0.0
2026-02-28,31,100.45,1,48.11,Premium,North,0.0
2026-02-28,52,34.19,1,41.81,Basic,North,0.0
2026-02-28,15,98.48,3,45.14,Premium,West,0.0
2026-02-28,69,36.02,1,38.47,Basic,South,0.0
2026-02-28,31,57.99,0,29.58,Standard,South,0.0
2026-02-28,13,94.55,0,61.87,Premium,East,0.0
2026-02-28,7,28.82,0,35.96,Basic,South,0.0
2026-02-28,61,34.46,1,48.59,Basic,East,1.0
2026-02-28,10,31.27,1,34.99,Basic,South,0.0
2026-02-28,31,66.91,3,42.64,Standard,South,0.0
2026-02-28,48,88.29,1,38.88,Premium,South,0.0
2026-02-28,37,35.07,0,44.6,Basic,North,0.0
2026-02-28,20,37.86,0,28.24,Basic,South,0.0
2026-02-28,10,69.54,1,39.14,Standard,East,0.0
2026-02-28,51,31.18,1,37.01,Basic,North,0.0
2026-02-28,36,65.09,1,45.21,Standard,North,0.0
2026-02-28,6,95.92,0,33.94,Premium,East,0.0
2026-02-28,15,72.74,1,41.69,Standard,South,0.0
2026-02-28,41,87.59,1,58.95,Premium,North,0.0
2026-02-28,14,60.44,1,40.22,Standard,East,0.0
2026-02-28,29,109.02,0,48.75,Premium,West,0.0
2026-02-28,11,33.63,0,38.62,Basic,North,0.0
2026-02-28,57,25.55,1,35.74,Basic,North,0.0
2026-02-28,45,62.09,1,33.69,Standard,South,0.0
2026-02-28,56,21.16,1,36.64,Basic,East,0.0
2026-02-28,6,96.2,2,60.94,Premium,North,0.0
2026-02-28,28,69.05,0,33.49,Standard,West,0.0
2026-02-28,21,90.44,3,47.26,Premium,South,0.0
2026-02-28,45,32.65,1,23.18,Basic,North,0.0
2026-02-28,58,69.62,0,53.41,Standard,West,0.0
2026-02-28,18,56.25,2,43.08,Standard,North,0.0
2026-02-28,55,28.39,2,28.5,Basic,North,0.0
2026-02-28,42,63.86,1,44.92,Standard,West,0.0
2026-02-28,59,61.24,2,31.96,Standard,East,0.0
2026-02-28,8,93.53,0,40.67,Premium,South,0.0
2026-02-28,70,58.68,4,29.4,Standard,East,0.0
2026-02-28,32,36.07,4,26.33,Basic,East,0.0
2026-02-28,22,64.25,0,57.57,Standard,East,0.0
2026-02-28,15,67.75,1,36.67,Standard,North,0.0
2026-02-28,69,36.0,0,41.66,Basic,East,0.0
2026-02-28,63,66.03,3,35.64,Standard,South,0.0
2026-02-28,11,27.77,3,44.6,Basic,West,0.0
2026-02-28,33,37.46,1,26.74,Basic,East,0.0
2026-02-28,52,63.35,0,44.39,Standard,North,0.0
2026-02-28,43,34.17,0,37.53,Basic,West,0.0
2026-02-28,15,70.24,5,67.28,Standard,South,0.0
2026-02-28,27,31.4,3,43.3,Basic,South,0.0
2026-02-28,28,71.76,0,38.07,Standard,West,0.0
2026-02-28,22,42.22,1,43.85,Basic,West,0.0
2026-02-28,68,98.76,1,72.38,Premium,West,0.0
2026-02-28,16,30.1,0,20.7,Basic,East,0.0
2026-02-28,51,54.07,0,35.58,Standard,West,0.0
2026-02-28,65,40.39,3,34.63,Basic,North,0.0
2026-02-28,57,35.56,0,32.83,Basic,East,0.0
2026-02-28,57,61.27,1,40.67,Standard,South,0.0
2026-02-28,13,100.87,0,37.96,Premium,South,0.0
2026-02-28,12,90.69,3,65.04,Premium,North,0.0
2026-02-28,56,32.88,1,22.77,Basic,North,0.0
2026-02-28,53,37.62,1,35.0,Basic,South,0.0
2026-02-28,53,59.43,1,54.46,Standard,West,0.0
2026-02-28,31,64.45,1,43.7,Standard,East,0.0
2026-02-28,38,40.45,0,27.21,Basic,South,0.0
2026-02-28,4,66.06,0,30.51,Standard,South,0.0
2026-02-28,22,71.24,0,41.7,Standard,East,0.0
2026-02-28,38,70.67,4,36.43,Standard,North,1.0
2026-02-28,11,35.04,0,39.05,Basic,East,0.0
2026-02-28,11,53.32,1,29.99,Standard,East,0.0
2026-02-28,6,29.47,2,45.13,Basic,North,0.0
2026-02-28,17,68.82,0,45.16,Standard,East,0.0
2026-02-28,70,27.25,0,38.9,Basic,East,0.0
2026-02-28,50,63.37,1,58.41,Standard,East,0.0
2026-02-28,67,66.69,0,39.62,Standard,South,0.0
2026-02-28,20,72.35,0,36.74,Standard,East,0.0
2026-02-28,43,32.12,2,31.52,Basic,West,0.0
2026-02-28,63,31.78,1,35.07,Basic,North,0.0
2026-02-28,26,64.74,1,43.09,Standard,East,0.0
2026-02-28,47,66.75,0,35.69,Standard,East,0.0
2026-02-28,50,94.23,1,30.77,Premium,South,0.0
2026-02-28,59,40.25,0,31.39,Basic,South,0.0
2026-02-28,68,91.0,2,54.6,Premium,West,0.0
2026-02-28,44,35.6,1,38.36,Basic,South,0.0
2026-02-28,42,37.23,0,49.0,Basic,East,0.0
2026-02-28,62,33.0,0,56.55,Basic,North,0.0
2026-02-28,49,69.2,3,51.59,Standard,West,0.0
2026-02-28,27,35.74,0,50.83,Basic,East,0.0
2026-02-28,45,38.94,2,44.67,Basic,West,1.0
2026-02-28,40,65.97,1,61.1,Standard,East,0.0
2026-02-28,18,66.88,2,62.51,Standard,South,0.0
2026-02-28,38,31.84,2,46.51,Basic,South,0.0
2026-02-28,45,31.85,1,44.06,Basic,East,0.0
2026-02-28,64,71.12,0,41.95,Standard,West,0.0
2026-02-28,42,38.18,1,36.59,Basic,North,0.0
2026-02-28,14,29.89,2,33.62,Basic,West,0.0
2026-02-28,70,65.9,1,50.21,Standard,West,0.0
2026-02-28,42,23.13,1,29.8,Basic,North,0.0
2026-02-28,22,62.13,0,42.09,Standard,North,0.0
2026-02-28,54,39.81,1,13.45,Basic,East,0.0
2026-02-28,29,34.37,1,54.23,Basic,West,0.0
2026-02-28,28,35.59,0,34.8,Basic,South,0.0
2026-02-28,60,19.92,0,41.56,Basic,East,0.0
2026-02-28,61,33.04,0,51.58,Basic,West,0.0
2026-02-28,38,36.69,1,40.0,Basic,South,0.0
2026-02-28,28,97.33,0,65.44,Premium,North,0.0
2026-02-28,61,99.81,2,38.58,Premium,West,0.0
2026-02-28,14,33.95,0,60.97,Basic,South,0.0
2026-02-28,53,64.17,0,54.87,Standard,South,0.0
2026-02-28,42,58.34,1,46.09,Standard,South,0.0
2026-02-28,61,93.98,0,65.25,Premium,East,0.0
2026-02-28,31,28.69,1,25.31,Basic,South,0.0
2026-02-28,59,25.76,0,34.11,Basic,East,0.0
2026-02-28,4,29.57,0,51.44,Basic,East,0.0
2026-02-28,54,42.54,2,18.33,Basic,North,0.0
2026-02-28,7,33.65,1,42.6,Basic,South,0.0
2026-02-28,46,96.1,4,56.32,Premium,North,0.0
2026-02-28,16,92.43,1,70.69,Premium,North,0.0
2026-02-28,68,26.05,0,21.17,Basic,West,0.0
2026-02-28,55,69.68,1,60.1,Standard,East,0.0
2026-02-28,10,24.14,0,31.41,Basic,East,0.0
2026-02-28,63,62.23,3,39.53,Standard,West,0.0
2026-02-28,20,64.73,2,31.78,Standard,East,0.0
2026-02-28,40,36.15,1,26.12,Basic,West,0.0
2026-02-28,8,91.37,1,55.04,Premium,East,0.0
2026-02-28,10,85.81,2,39.88,Premium,South,0.0
2026-02-28,19,60.99,1,51.4,Standard,East,0.0
2026-02-28,39,61.26,2,37.37,Standard,South,0.0
2026-02-28,39,61.13,1,31.87,Standard,West,0.0
2026-02-28,61,39.85,0,31.72,Basic,North,0.0
2026-02-28,14,28.93,2,40.37,Basic,West,1.0
2026-02-28,53,66.5,0,41.23,Standard,West,0.0
2026-02-28,3,35.79,2,37.34,Basic,North,0.0
2026-02-28,22,99.8,2,57.96,Premium,East,0.0
2026-02-28,14,64.33,0,54.82,Standard,West,0.0
2026-02-28,11,38.96,0,33.9,Basic,East,0.0
2026-02-28,42,34.14,1,26.56,Basic,South,0.0
2026-02-28,64,97.17,1,51.76,Premium,West,0.0
2026-02-28,48,27.49,0,41.71,Basic,East,0.0
2026-02-28,61,21.81,2,22.39,Basic,North,0.0
2026-02-28,43,36.89,2,28.09,Basic,North,1.0
2026-02-28,6,67.16,0,36.81,Standard,East,0.0
2026-02-28,26,97.38,2,48.92,Premium,South,0.0
2026-02-28,59,32.38,0,29.39,Basic,North,0.0
2026-02-28,6,102.45,1,58.07,Premium,West,0.0
2026-02-28,9,32.7,1,20.95,Basic,North,1.0
2026-02-28,59,67.1,1,28.2,Standard,North,0.0
2026-02-28,7,37.97,0,33.66,Basic,South,0.0
2026-02-28,68,73.59,2,42.24,Standard,North,0.0
2026-02-28,54,63.41,1,29.45,Standard,South,0.0
2026-02-28,48,61.73,0,37.93,Standard,West,0.0
2026-02-28,39,27.51,1,32.99,Basic,West,0.0
2026-02-28,9,102.76,1,47.07,Premium,West,0.0
2026-02-28,31,97.11,1,52.52,Premium,South,0.0
2026-02-28,57,67.27,1,37.38,Standard,North,0.0
2026-02-28,64,80.58,3,58.78,Standard,West,0.0
2026-02-28,33,66.63,1,48.88,Standard,South,0.0
2026-02-28,60,28.49,1,28.93,Basic,East,0.0
2026-02-28,55,94.02,3,51.95,Premium,North,0.0
2026-02-28,6,30.13,0,38.24,Basic,East,0.0
2026-02-28,45,63.02,1,56.15,Standard,East,0.0
2026-02-28,44,32.99,0,31.0,Basic,West,0.0
2026-02-28,39,32.06,3,44.67,Basic,North,0.0
2026-02-28,55,58.03,1,44.42,Standard,South,0.0
2026-02-28,63,72.96,1,58.92,Standard,West,0.0
2026-02-28,40,96.49,3,63.91,Premium,South,0.0
2026-02-28,24,93.87,1,52.97,Premium,East,0.0
2026-02-28,69,38.79,1,34.38,Basic,North,0.0
2026-02-28,68,37.36,0,42.07,Basic,East,0.0
2026-02-28,49,36.38,2,35.2,Basic,South,0.0
2026-02-28,46,68.42,0,60.8,Standard,East,0.0
2026-02-28,10,65.67,1,44.78,Standard,West,0.0
2026-02-28,30,98.35,0,46.94,Premium,East,0.0
2026-02-28,16,68.77,1,39.4,Standard,South,0.0
2026-02-28,38,35.81,1,24.87,Basic,North,0.0
2026-02-28,59,63.9,0,49.57,Standard,South,0.0
2026-02-28,18,72.65,1,35.8,Standard,West,0.0
2026-02-28,70,62.61,2,54.98,Standard,North,0.0
2026-02-28,11,36.96,1,24.07,Basic,East,0.0
2026-02-28,9,37.07,1,38.27,Basic,South,0.0
2026-02-28,69,31.95,2,48.5,Basic,South,0.0
2026-02-28,9,30.96,1,15.48,Basic,East,0.0
2026-02-28,52,63.23,5,64.18,Standard,South,0.0
2026-02-28,54,32.54,3,32.75,Basic,South,0.0
2026-02-28,25,57.71,2,45.41,Standard,East,0.0
2026-02-28,7,61.74,1,49.71,Standard,West,0.0
2026-02-28,23,96.33,1,58.26,Premium,West,0.0
2026-02-28,7,41.33,2,39.74,Basic,East,0.0
2026-02-28,48,37.77,1,46.97,Basic,East,0.0
2026-02-28,63,22.0,2,42.19,Basic,West,1.0
2026-02-28,70,68.21,2,61.61,Standard,South,0.0
2026-02-28,57,32.21,3,42.22,Basic,South,0.0
2026-02-28,55,67.27,2,63.65,Standard,South,0.0
2026-02-28,62,34.93,1,46.01,Basic,East,0.0
2026-02-28,55,34.04,2,18.94,Basic,East,0.0
2026-02-28,47,34.49,0,63.11,Basic,North,0.0
2026-02-28,70,64.89,2,38.26,Standard,West,0.0
2026-02-28,24,101.72,2,65.96,Premium,South,0.0
2026-02-28,31,64.9,1,44.27,Standard,West,1.0
2026-02-28,64,70.43,0,54.61,Standard,East,0.0
2026-02-28,24,69.7,4,37.12,Standard,West,0.0
2026-02-28,23,68.34,1,50.26,Standard,East,0.0
2026-02-28,13,26.07,3,34.47,Basic,East,0.0
2026-02-28,21,70.58,3,59.79,Standard,North,1.0
2026-02-28,43,62.71,0,48.39,Standard,South,0.0
2026-02-28,63,38.58,1,46.36,Basic,West,0.0
2026-02-28,12,60.14,2,22.36,Standard,South,0.0
2026-02-28,49,59.07,1,43.14,Standard,North,0.0
2026-02-28,55,74.88,1,48.11,Standard,North,0.0
2026-02-28,63,30.22,2,39.24,Basic,East,0.0
2026-02-28,54,70.73,0,53.61,Standard,East,0.0
2026-02-28,13,95.59,3,47.34,Premium,West,0.0
2026-02-28,36,32.9,2,37.49,Basic,West,0.0
2026-02-28,67,34.78,0,48.81,Basic,East,0.0
2026-02-28,64,28.49,0,14.21,Basic,East,0.0
2026-02-28,44,34.93,1,42.89,Basic,West,0.0
2026-02-28,68,89.59,1,47.66,Premium,North,0.0
2026-02-28,48,63.02,3,34.88,Standard,East,1.0
2026-02-28,7,39.63,1,40.37,Basic,South,0.0
2026-02-28,65,36.27,0,49.27,Basic,West,0.0
2026-02-28,14,87.59,1,61.39,Premium,West,0.0
2026-02-28,28,39.26,0,35.65,Basic,East,0.0
2026-02-28,19,64.96,1,52.76,Standard,East,0.0
2026-02-28,51,32.29,0,45.68,Basic,East,0.0
2026-02-28,5,38.73,3,36.13,Basic,East,0.0
2026-02-28,46,64.16,2,37.07,Standard,North,1.0
2026-02-28,61,29.17,0,30.65,Basic,South,0.0
2026-02-28,56,74.24,0,52.38,Standard,East,0.0
2026-02-28,23,34.91,1,36.58,Basic,East,0.0
2026-02-28,63,64.59,2,33.54,Standard,North,0.0
2026-02-28,27,62.97,1,27.15,Standard,West,0.0
2026-02-28,49,70.9,0,52.32,Standard,West,0.0
2026-02-28,37,32.38,3,31.53,Basic,East,0.0
2026-02-28,7,57.28,0,47.3,Standard,North,0.0
2026-02-28,3,91.61,1,63.4,Premium,West,0.0
2026-02-28,15,41.63,2,23.91,Basic,North,1.0
2026-02-28,66,39.16,2,36.55,Basic,South,0.0
2026-02-28,67,93.72,0,49.29,Premium,West,0.0
2026-02-28,30,41.87,0,40.8,Basic,East,0.0
2026-02-28,68,68.74,0,56.39,Standard,North,0.0
2026-02-28,6,63.67,1,30.71,Standard,North,0.0
2026-02-28,68,34.17,0,42.7,Basic,South,0.0
2026-02-28,18,66.65,1,54.32,Standard,East,0.0
2026-02-28,5,60.84,0,42.14,Standard,East,0.0
2026-02-28,54,35.02,2,35.63,Basic,North,0.0
2026-02-28,29,96.54,1,55.18,Premium,North,0.0
2026-02-28,22,26.57,2,40.45,Basic,East,0.0
2026-02-28,54,34.05,3,42.82,Basic,North,0.0
2026-02-28,25,93.48,0,56.61,Premium,North,0.0
2026-02-28,54,40.14,1,27.18,Basic,South,0.0
2026-02-28,16,85.78,2,60.9,Premium,East,0.0
2026-02-28,8,33.09,0,48.67,Basic,North,0.0
2026-02-28,25,62.59,1,45.86,Standard,North,0.0
2026-02-28,44,39.8,2,22.06,Basic,North,1.0
2026-02-28,18,64.78,2,42.85,Standard,South,1.0
2026-02-28,12,73.98,0,45.94,Standard,North,0.0
2026-02-28,53,98.31,2,39.55,Premium,North,0.0
2026-02-28,36,92.95,2,47.4,Premium,South,0.0
2026-02-28,32,66.2,3,29.91,Standard,North,1.0
2026-02-28,19,63.23,3,50.07,Standard,South,0.0
2026-02-28,4,69.3,0,45.66,Standard,East,0.0
2026-02-28,6,88.34,2,34.54,Premium,North,0.0
2026-02-28,49,60.88,2,47.51,Standard,East,0.0
2026-02-28,8,97.28,4,50.43,Premium,East,0.0
2026-02-28,19,41.13,1,42.16,Basic,East,0.0
2026-02-28,64,53.99,1,40.08,Standard,East,0.0
2026-02-28,26,71.87,2,35.99,Standard,West,0.0
2026-02-28,53,34.3,1,29.29,Basic,North,0.0
2026-02-28,26,25.58,1,31.62,Basic,North,0.0
2026-02-28,66,79.99,1,51.19,Premium,South,0.0
2026-02-28,58,57.35,1,45.48,Standard,East,0.0
2026-02-28,34,34.9,3,35.09,Basic,West,1.0
2026-02-28,49,34.67,1,32.77,Basic,West,0.0
2026-02-28,31,38.17,2,33.49,Basic,East,0.0
2026-02-28,67,62.25,0,69.08,Standard,South,0.0
2026-02-28,27,89.46,0,43.29,Premium,South,0.0
2026-02-28,59,92.93,1,45.42,Premium,North,0.0
2026-02-28,44,65.17,2,76.94,Standard,South,0.0
2026-02-28,46,66.15,0,48.21,Standard,East,0.0
2026-02-28,26,31.05,0,23.2,Basic,North,0.0
2026-02-28,59,99.51,2,59.43,Premium,West,0.0
2026-02-28,53,31.89,0,27.9,Basic,West,0.0
2026-02-28,58,30.65,2,46.09,Basic,South,0.0
2026-02-28,57,92.29,0,48.89,Premium,West,0.0
2026-02-28,13,100.37,1,46.6,Premium,North,0.0
2026-02-28,62,34.34,2,53.09,Basic,West,0.0
2026-02-28,60,61.53,0,49.66,Standard,West,0.0
2026-02-28,19,69.63,1,53.73,Standard,North,0.0
2026-02-28,69,45.71,0,41.35,Basic,East,0.0
2026-02-28,38,36.05,1,32.56,Basic,South,0.0
2026-02-28,24,41.17,2,43.11,Basic,West,0.0
2026-02-28,18,70.18,2,56.09,Standard,North,0.0
2026-02-28,27,61.97,1,45.35,Standard,North,0.0
2026-02-28,5,65.13,2,62.02,Standard,South,0.0
2026-02-28,49,28.59,2,45.5,Basic,North,0.0
2026-02-28,51,93.98,0,53.12,Premium,South,0.0
2026-02-28,48,61.87,0,46.51,Standard,East,0.0
2026-02-28,40,92.99,1,52.37,Premium,East,0.0
2026-02-28,27,31.25,0,24.49,Basic,East,0.0
2026-02-28,52,63.56,1,43.1,Standard,North,0.0
2026-02-28,62,97.66,1,53.21,Premium,North,0.0
2026-02-28,8,34.4,0,32.84,Basic,West,0.0
2026-02-28,29,25.68,2,40.38,Basic,South,0.0
2026-02-28,70,31.27,2,37.21,Basic,North,0.0
2026-02-28,61,27.4,4,44.74,Basic,South,0.0
2026-02-28,70,66.22,1,50.63,Standard,North,0.0
2026-02-28,15,37.52,2,38.67,Basic,South,0.0
2026-02-28,34,36.28,4,23.33,Basic,West,0.0
2026-02-28,11,61.06,1,61.91,Standard,South,0.0
2026-02-28,61,36.23,0,35.58,Basic,East,0.0
2026-02-28,38,32.65,3,36.19,Basic,South,0.0
2026-02-28,19,59.31,1,40.57,Standard,South,0.0
2026-02-28,9,38.71,2,32.12,Basic,East,0.0
2026-02-28,53,39.09,0,52.44,Basic,East,0.0
2026-02-28,58,39.74,0,50.86,Basic,South,0.0
2026-02-28,62,31.96,0,41.44,Basic,North,0.0
2026-02-28,69,70.9,1,42.92,Standard,West,0.0
2026-02-28,58,32.53,0,43.19,Basic,North,0.0
2026-02-28,56,38.27,1,37.74,Basic,West,0.0
2026-02-28,58,92.45,1,49.1,Premium,South,0.0
2026-02-28,70,93.88,1,54.38,Premium,West,0.0
2026-02-28,34,22.89,0,32.59,Basic,South,0.0
2026-02-28,54,33.49,0,39.52,Basic,East,0.0
2026-02-28,58,65.46,1,46.04,Standard,East,0.0
2026-02-28,10,92.95,1,57.03,Premium,South,0.0
2026-02-28,49,103.78,1,44.81,Premium,North,0.0
2026-02-28,26,29.19,2,44.1,Basic,East,0.0
2026-02-28,12,32.18,0,27.94,Basic,East,0.0
2026-02-28,14,30.48,1,31.27,Basic,South,0.0
2026-02-28,10,92.18,0,45.71,Premium,West,0.0
2026-02-28,64,100.16,1,40.28,Premium,East,0.0
2026-02-28,55,42.39,3,47.16,Basic,North,0.0
2026-02-28,9,61.5,2,34.31,Standard,West,1.0
2026-02-28,45,31.38,3,30.01,Basic,North,0.0
2026-02-28,47,59.21,0,56.55,Standard,East,0.0
2026-02-28,38,101.53,2,45.29,Premium,South,1.0
2026-02-28,44,70.61,0,42.12,Standard,East,0.0
2026-02-28,64,34.47,1,26.88,Basic,West,0.0
2026-02-28,38,58.02,1,52.33,Standard,East,0.0
2026-02-28,47,28.47,0,45.47,Basic,East,0.0
2026-02-28,41,95.85,0,58.39,Premium,West,0.0
2026-02-28,29,37.75,0,42.38,Basic,East,0.0
2026-02-28,63,84.67,1,51.74,Premium,West,0.0
2026-02-28,31,33.39,3,31.76,Basic,South,0.0
2026-02-28,57,43.09,1,28.85,Basic,North,0.0
2026-02-28,44,33.91,3,49.9,Basic,North,0.0
2026-02-28,49,42.45,1,44.65,Basic,East,0.0
2026-02-28,54,38.25,0,30.07,Basic,East,0.0
2026-02-28,53,59.58,2,44.4,Standard,North,0.0
2026-02-28,41,33.54,2,34.0,Basic,North,0.0
2026-02-28,44,34.36,1,25.72,Basic,West,1.0
2026-02-28,37,30.24,1,38.78,Basic,East,0.0
2026-02-28,26,30.15,2,32.85,Basic,West,0.0
2026-02-28,52,102.53,2,41.47,Premium,North,0.0
2026-02-28,62,90.11,3,36.21,Premium,North,0.0
2026-02-28,50,40.39,1,21.36,Basic,South,0.0
2026-02-28,55,62.82,2,40.29,Standard,West,0.0
2026-02-28,59,64.87,1,43.15,Standard,East,0.0
2026-02-28,27,97.81,1,42.25,Premium,West,0.0
2026-02-28,7,32.01,3,43.51,Basic,South,0.0
2026-02-28,25,37.84,1,36.34,Basic,South,0.0
2026-02-28,54,54.77,2,49.77,Standard,East,0.0
2026-02-28,58,97.2,2,49.17,Premium,West,0.0
2026-02-28,37,52.66,1,36.13,Standard,South,0.0
2026-02-28,55,63.87,0,45.14,Standard,East,0.0
2026-02-28,8,39.27,1,24.37,Basic,West,0.0
2026-02-28,46,68.11,0,49.39,Standard,South,0.0
2026-02-28,49,88.51,0,41.63,Premium,West,0.0
2026-02-28,37,29.15,1,46.18,Basic,East,0.0
2026-02-28,51,61.56,2,40.62,Standard,West,0.0
2026-02-28,36,35.93,3,47.63,Basic,South,0.0
2026-02-28,38,54.84,1,32.77,Standard,East,0.0
2026-02-28,44,64.93,1,37.22,Standard,South,0.0
2026-02-28,56,66.56,1,47.81,Standard,East,0.0
2026-02-28,19,93.58,0,62.7,Premium,South,0.0
2026-02-28,23,67.63,0,60.67,Standard,East,0.0
2026-02-28,31,36.12,3,37.41,Basic,West,0.0
2026-02-28,16,32.29,2,55.38,Basic,South,0.0
2026-02-28,25,25.32,1,34.1,Basic,South,1.0
2026-02-28,26,35.67,2,47.99,Basic,South,0.0
2026-02-28,24,30.23,2,27.58,Basic,East,1.0
2026-02-28,30,62.11,0,48.2,Standard,East,0.0
2026-02-28,37,37.4,0,13.58,Basic,East,0.0
2026-02-28,50,42.09,0,25.78,Basic,North,0.0
2026-02-28,23,64.81,2,48.67,Standard,North,0.0
2026-02-28,60,37.77,1,23.88,Basic,North,1.0
2026-02-28,35,57.78,0,48.27,Standard,West,0.0
2026-02-28,52,96.23,2,60.06,Premium,West,0.0
2026-02-28,10,64.7,0,38.99,Standard,North,0.0
2026-02-28,14,41.15,2,27.31,Basic,North,0.0
2026-02-28,33,32.3,0,32.26,Basic,West,0.0
2026-02-28,27,63.79,0,34.34,Standard,East,0.0
2026-02-28,36,70.29,3,42.99,Standard,South,1.0
2026-02-28,13,34.54,2,38.02,Basic,East,0.0
2026-02-28,35,59.46,2,40.94,Standard,North,0.0
2026-02-28,49,77.76,3,60.74,Standard,North,0.0
2026-02-28,52,29.61,1,29.81,Basic,South,0.0
2026-02-28,19,64.68,1,57.91,Standard,West,0.0
2026-02-28,26,36.73,1,26.59,Basic,West,0.0
2026-02-28,38,36.34,2,37.73,Basic,North,0.0
2026-02-28,38,94.05,2,62.83,Premium,East,0.0
2026-02-28,56,34.08,3,48.31,Basic,West,0.0
2026-02-28,29,63.83,0,39.8,Standard,West,0.0
2026-02-28,48,29.42,2,42.55,Basic,West,0.0
2026-02-28,63,45.75,2,41.21,Basic,North,1.0
2026-02-28,23,93.9,1,45.6,Premium,North,1.0
2026-02-28,58,37.98,1,43.16,Basic,North,0.0
2026-02-28,25,33.33,1,55.62,Basic,North,0.0
2026-02-28,25,93.23,4,55.72,Premium,North,0.0
2026-02-28,47,62.72,1,49.66,Standard,South,0.0
2026-02-28,45,57.25,1,50.72,Standard,East,0.0
2026-02-28,40,34.2,0,22.39,Basic,South,0.0
2026-02-28,18,32.96,1,41.6,Basic,South,0.0
2026-02-28,9,70.86,1,33.83,Standard,North,0.0
2026-02-28,64,29.02,0,31.1,Basic,North,0.0
2026-02-28,62,32.11,3,58.62,Basic,West,0.0
2026-02-28,63,60.51,0,41.47,Standard,East,0.0
2026-02-28,37,42.21,1,29.6,Basic,North,0.0
2026-02-28,63,30.65,0,48.53,Basic,West,0.0
2026-02-28,35,37.81,3,27.52,Basic,West,0.0
2026-02-28,8,69.85,1,39.53,Standard,West,0.0
2026-02-28,16,64.27,2,56.49,Standard,North,0.0
2026-02-28,21,88.12,0,51.43,Premium,East,0.0
2026-02-28,28,28.18,5,21.38,Basic,West,0.0
