snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
2026-04-30,50,34.65,0,20.43,Basic,North,0.0
2026-04-30,19,59.8,0,47.87,Standard,South,0.0
2026-04-30,62,33.13,1,23.14,Basic,East,0.0
2026-04-30,52,68.69,2,18.75,Standard,North,0.0
2026-04-30,23,37.52,1,33.56,Basic,South,0.0
2026-04-30,20,62.61,2,36.44,Standard,West,0.0
2026-04-30,39,21.94,1,28.38,Basic,North,0.0
2026-04-30,28,31.63,1,5.97,Basic,West,0.0
2026-04-30,51,92.59,0,42.49,Premium,East,0.0
2026-04-30,32,30.46,1,35.26,Basic,East,0.0
2026-04-30,16,62.93,1,37.66,Standard,South,0.0
2026-04-30,31,39.08,0,40.87,Basic,South,0.0
2026-04-30,60,34.81,1,50.93,Basic,South,0.0
2026-04-30,61,39.95,1,42.16,Basic,North,0.0
2026-04-30,26,87.46,0,61.26,Premium,South,0.0
2026-04-30,59,33.47,1,48.09,Basic,West,0.0
2026-04-30,11,25.3,1,26.81,Basic,North,0.0
2026-04-30,71,62.87,1,48.39,Standard,East,0.0
2026-04-30,57,29.77,0,46.95,Basic,East,0.0
2026-04-30,7,71.41,3,39.64,Standard,North,0.0
2026-04-30,52,97.05,0,43.09,Premium,North,0.0
2026-04-30,38,70.07,2,49.3,Standard,East,0.0
2026-04-30,65,62.85,1,29.18,Standard,North,0.0
2026-04-30,21,29.9,0,26.12,Basic,West,0.0
2026-04-30,65,89.74,1,44.33,Premium,North,0.0
2026-04-30,64,66.33,2,48.51,Standard,North,0.0
2026-04-30,23,44.05,2,39.19,Basic,South,0.0
2026-04-30,34,97.06,4,61.32,Premium,South,1.0
2026-04-30,48,93.13,1,41.78,Premium,North,0.0
2026-04-30,21,64.06,0,34.25,Standard,East,0.0
2026-04-30,72,34.84,1,42.24,Basic,South,0.0
2026-04-30,17,75.13,0,36.01,Standard,East,1.0
2026-04-30,21,101.17,1,44.96,Premium,North,0.0
2026-04-30,39,66.3,2,25.43,Standard,North,0.0
2026-04-30,37,35.55,0,39.91,Basic,North,0.0
2026-04-30,8,36.5,3,52.41,Basic,North,0.0
2026-04-30,66,37.47,0,26.71,Basic,West,0.0
2026-04-30,21,32.93,1,47.22,Basic,South,0.0
2026-04-30,12,60.78,4,43.41,Standard,South,1.0
2026-04-30,40,40.16,2,19.35,Basic,East,0.0
2026-04-30,68,35.11,3,28.05,Basic,North,0.0
2026-05-31,25,103.87,1,28.74,Premium,East,0.0
2026-05-31,57,59.36,3,33.48,Standard,East,0.0
2026-05-31,41,98.22,2,53.33,Premium,West,0.0
2026-05-31,33,94.64,5,30.46,Premium,West,1.0
2026-05-31,55,32.5,0,18.04,Basic,East,0.0
2026-05-31,55,70.36,1,40.0,Standard,South,0.0
2026-05-31,69,57.69,1,47.62,Standard,East,0.0
2026-05-31,27,53.17,2,48.08,Standard,East,0.0
2026-05-31,22,36.12,1,51.52,Basic,West,0.0
2026-05-31,6,34.31,1,36.52,Basic,North,1.0
2026-05-31,16,58.24,3,38.97,Standard,West,0.0
2026-05-31,47,56.45,1,29.63,Standard,West,0.0
2026-05-31,61,44.65,3,31.85,Basic,North,0.0
2026-05-31,46,37.32,2,42.78,Basic,South,0.0
2026-05-31,73,65.1,2,50.23,Standard,North,0.0
2026-05-31,48,75.98,3,45.35,Standard,East,0.0
2026-05-31,66,70.11,0,48.17,Standard,North,0.0
2026-05-31,24,43.85,1,48.46,Basic,South,0.0
2026-05-31,28,29.1,0,36.45,Basic,North,0.0
2026-05-31,61,58.91,1,56.37,Standard,North,0.0
2026-05-31,50,68.09,2,35.43,Standard,South,0.0
2026-05-31,39,37.07,1,34.97,Basic,South,0.0
2026-05-31,70,71.25,0,37.89,Standard,East,0.0
2026-05-31,57,26.85,1,43.63,Basic,North,0.0
2026-05-31,26,68.52,1,32.56,Standard,South,0.0
2026-05-31,47,39.95,2,32.48,Basic,West,0.0
2026-05-31,32,69.68,2,24.1,Standard,West,0.0
2026-05-31,34,92.97,2,55.64,Premium,South,0.0
2026-05-31,60,37.59,2,48.17,Basic,North,0.0
2026-05-31,52,31.12,2,44.81,Basic,West,0.0
2026-05-31,6,33.54,4,43.83,Basic,East,0.0
2026-05-31,45,29.79,0,44.09,Basic,South,0.0
2026-05-31,49,91.21,2,56.7,Premium,East,0.0
2026-05-31,40,93.8,0,55.84,Premium,North,0.0
2026-05-31,26,32.55,1,42.49,Basic,South,1.0
2026-05-31,50,91.21,1,43.14,Premium,South,0.0
2026-05-31,70,28.5,2,33.7,Basic,East,0.0
2026-05-31,11,74.81,1,43.4,Standard,North,0.0
2026-05-31,46,62.5,1,39.34,Standard,South,1.0
2026-05-31,67,36.65,0,20.04,Basic,West,0.0
2026-05-31,33,56.21,2,30.35,Standard,North,0.0
2026-05-31,28,71.79,1,45.0,Standard,North,0.0
2026-05-31,22,35.84,0,44.76,Basic,West,0.0
2026-05-31,21,92.78,0,49.79,Premium,West,0.0
2026-05-31,32,32.82,3,63.35,Basic,South,0.0
2026-05-31,58,39.35,3,26.5,Basic,North,0.0
2026-05-31,18,80.23,2,54.15,Premium,East,0.0
2026-05-31,21,30.88,1,48.61,Basic,South,0.0
2026-05-31,73,34.4,2,46.36,Basic,East,0.0
2026-05-31,73,34.35,1,42.25,Basic,North,0.0
2026-05-31,21,47.53,3,46.4,Basic,West,0.0
2026-05-31,34,33.31,3,36.25,Basic,East,0.0
2026-05-31,33,39.95,1,52.33,Basic,East,0.0
2026-05-31,26,74.06,2,55.53,Standard,East,0.0
2026-05-31,16,68.35,0,34.18,Standard,North,0.0
2026-05-31,10,91.63,2,52.92,Premium,West,0.0
2026-05-31,47,88.58,0,34.23,Premium,South,0.0
2026-05-31,8,38.73,1,50.92,Basic,South,0.0
2026-05-31,48,103.23,3,51.94,Premium,West,0.0
2026-05-31,12,97.73,1,63.19,Premium,North,0.0
2026-05-31,16,101.17,1,48.61,Premium,North,0.0
2026-05-31,6,77.96,0,24.14,Standard,West,1.0
2026-05-31,33,39.19,0,62.07,Basic,South,0.0
2026-05-31,28,29.5,1,37.01,Basic,East,0.0
2026-05-31,28,95.26,0,39.7,Premium,East,0.0
2026-05-31,27,71.85,1,54.16,Standard,West,0.0
2026-05-31,69,93.76,1,70.06,Premium,East,0.0
2026-05-31,35,72.53,1,40.68,Standard,South,0.0
2026-05-31,61,34.67,0,34.71,Basic,East,0.0
2026-05-31,21,36.67,2,38.08,Basic,East,1.0
2026-05-31,38,93.25,1,38.59,Premium,South,0.0
2026-05-31,10,35.8,0,28.79,Basic,North,0.0
2026-05-31,23,66.06,2,60.52,Standard,South,0.0
2026-05-31,10,86.96,3,48.38,Premium,West,1.0
2026-05-31,7,32.79,2,27.32,Basic,North,0.0
2026-05-31,18,28.83,0,31.18,Basic,North,0.0
2026-05-31,16,62.96,3,53.43,Standard,West,0.0
2026-05-31,27,91.02,3,29.94,Premium,West,0.0
2026-05-31,56,70.06,1,45.25,Standard,North,0.0
2026-05-31,16,40.12,3,60.32,Basic,North,0.0
2026-05-31,47,37.8,2,56.01,Basic,East,0.0
2026-05-31,30,28.66,0,41.43,Basic,West,0.0
2026-05-31,33,34.51,1,48.86,Basic,East,0.0
2026-05-31,68,28.26,2,48.77,Basic,West,0.0
2026-05-31,37,94.26,2,48.44,Premium,East,0.0
2026-05-31,23,38.24,0,44.95,Basic,West,0.0
2026-05-31,22,99.96,0,67.59,Premium,East,0.0
2026-05-31,17,97.36,6,37.06,Premium,South,1.0
2026-05-31,60,71.29,0,48.47,Standard,East,0.0
2026-05-31,51,66.3,0,46.31,Standard,South,0.0
2026-05-31,24,33.83,2,36.73,Basic,East,0.0
2026-05-31,39,69.37,1,42.85,Standard,West,0.0
2026-05-31,40,39.53,1,38.02,Basic,West,0.0
2026-05-31,9,32.38,2,38.86,Basic,East,0.0
2026-05-31,67,66.89,1,53.89,Standard,North,0.0
2026-05-31,59,33.53,1,40.47,Basic,East,0.0
2026-05-31,42,24.96,2,33.92,Basic,South,0.0
2026-05-31,54,67.2,2,34.3,Standard,North,0.0
2026-05-31,13,58.53,1,37.98,Standard,West,0.0
2026-05-31,72,36.64,2,38.31,Basic,South,0.0
2026-05-31,49,27.32,2,28.64,Basic,West,1.0
2026-05-31,69,31.4,3,45.16,Basic,South,0.0
2026-05-31,64,62.83,4,47.0,Standard,East,0.0
2026-05-31,45,71.01,0,54.14,Standard,East,0.0
2026-05-31,25,32.33,2,29.31,Basic,West,0.0
2026-05-31,52,59.63,1,34.39,Standard,North,0.0
2026-05-31,40,96.82,0,61.06,Premium,East,0.0
2026-05-31,33,63.92,1,44.0,Standard,South,0.0
2026-05-31,54,68.95,1,40.67,Standard,South,0.0
2026-05-31,66,59.94,2,49.69,Standard,West,0.0
2026-05-31,17,96.05,2,56.31,Premium,North,0.0
2026-05-31,43,107.35,0,37.14,Premium,East,0.0
2026-05-31,58,33.8,1,49.55,Basic,South,0.0
2026-05-31,28,35.93,1,31.6,Basic,West,0.0
2026-05-31,29,26.69,1,52.7,Basic,North,0.0
2026-05-31,6,60.74,0,29.36,Standard,North,0.0
2026-05-31,27,37.3,0,38.87,Basic,North,0.0
2026-05-31,45,93.35,3,47.84,Premium,South,0.0
2026-05-31,72,38.07,0,15.95,Basic,North,0.0
2026-05-31,41,67.12,2,49.28,Standard,East,0.0
2026-05-31,25,28.41,0,16.46,Basic,North,0.0
2026-05-31,61,70.08,0,39.78,Standard,South,0.0
2026-05-31,18,28.79,1,46.74,Basic,East,0.0
2026-05-31,18,61.18,1,37.4,Standard,East,1.0
2026-05-31,41,66.15,0,33.66,Standard,North,0.0
2026-05-31,61,42.84,1,43.7,Basic,North,0.0
2026-05-31,20,59.98,2,40.2,Standard,South,0.0
2026-05-31,7,95.74,0,45.65,Premium,East,0.0
2026-05-31,55,65.78,1,55.45,Standard,West,0.0
2026-05-31,45,68.29,0,31.03,Standard,North,0.0
2026-05-31,52,70.92,1,38.1,Standard,North,0.0
2026-05-31,32,92.98,1,58.36,Premium,East,0.0
2026-05-31,14,70.06,2,30.38,Standard,West,0.0
2026-05-31,28,101.65,2,67.45,Premium,West,0.0
2026-05-31,37,73.92,3,40.53,Standard,East,0.0
2026-05-31,35,37.51,3,44.45,Basic,North,0.0
2026-05-31,66,35.79,4,44.42,Basic,East,0.0
2026-05-31,21,62.63,1,41.18,Standard,South,0.0
2026-05-31,27,57.71,2,37.91,Standard,South,0.0
2026-05-31,18,63.61,5,42.27,Standard,South,0.0
2026-05-31,44,95.56,1,56.83,Premium,East,0.0
2026-05-31,60,64.45,1,32.84,Standard,East,0.0
2026-05-31,66,37.99,0,23.67,Basic,North,0.0
2026-05-31,21,57.73,3,57.54,Standard,North,0.0
2026-05-31,35,34.09,3,28.35,Basic,North,0.0
2026-05-31,56,74.97,1,46.24,Standard,South,0.0
2026-05-31,9,99.98,1,47.68,Premium,East,0.0
2026-05-31,54,38.08,1,34.12,Basic,West,0.0
2026-05-31,15,96.95,1,64.0,Premium,South,0.0
2026-05-31,8,63.17,2,41.85,Standard,East,0.0
2026-05-31,13,26.23,4,32.13,Basic,West,0.0
2026-05-31,65,97.29,3,47.0,Premium,East,0.0
2026-05-31,52,52.76,3,37.67,Standard,East,1.0
2026-05-31,59,63.37,0,36.0,Standard,South,0.0
2026-05-31,52,34.98,2,30.71,Basic,North,0.0
2026-05-31,60,32.76,2,52.33,Basic,West,0.0
2026-05-31,39,75.86,2,49.81,Standard,East,0.0
2026-05-31,61,44.12,0,32.25,Basic,North,0.0
2026-05-31,9,40.16,3,45.52,Basic,South,0.0
2026-05-31,45,90.37,0,33.83,Premium,North,0.0
2026-05-31,57,74.61,5,56.46,Standard,West,1.0
2026-05-31,73,68.09,2,55.65,Standard,East,0.0
2026-05-31,30,90.29,0,72.06,Premium,West,0.0
2026-05-31,18,35.16,1,45.82,Basic,South,0.0
2026-05-31,54,39.79,1,40.07,Basic,North,0.0
2026-05-31,10,62.01,0,55.61,Standard,East,0.0
2026-05-31,58,35.7,1,29.44,Basic,East,0.0
2026-05-31,53,36.58,0,31.75,Basic,North,0.0
2026-05-31,52,59.5,3,42.06,Standard,East,0.0
2026-05-31,25,33.65,1,49.39,Basic,North,0.0
2026-05-31,14,59.87,1,34.14,Standard,East,0.0
2026-05-31,47,69.34,1,33.08,Standard,East,0.0
2026-05-31,30,60.46,4,45.07,Standard,North,0.0
2026-05-31,32,36.46,0,42.88,Basic,South,0.0
2026-05-31,18,28.05,0,28.67,Basic,North,0.0
2026-05-31,28,89.33,2,56.4,Premium,East,0.0
2026-05-31,62,89.09,1,63.38,Premium,North,0.0
2026-05-31,66,63.55,1,54.7,Standard,East,0.0
2026-05-31,29,35.9,0,39.23,Basic,South,0.0
2026-05-31,15,66.82,0,41.79,Standard,North,0.0
2026-05-31,8,26.14,1,53.06,Basic,West,0.0
2026-05-31,18,34.16,1,35.85,Basic,East,0.0
2026-05-31,6,31.25,1,45.1,Basic,South,0.0
2026-05-31,51,37.67,1,55.28,Basic,West,0.0
2026-05-31,49,33.66,0,44.05,Basic,East,0.0
2026-05-31,59,34.6,3,25.73,Basic,West,0.0
2026-05-31,28,91.28,0,37.31,Premium,North,0.0
2026-05-31,62,73.62,0,39.72,Standard,North,0.0
2026-05-31,17,28.58,0,42.79,Basic,North,0.0
2026-05-31,21,33.0,1,40.15,Basic,East,0.0
2026-05-31,68,95.54,0,71.77,Premium,West,0.0
2026-05-31,65,33.74,0,40.05,Basic,West,0.0
2026-05-31,46,31.18,0,32.43,Basic,West,0.0
2026-05-31,47,55.94,1,31.37,Standard,East,0.0
2026-05-31,53,61.54,1,54.5,Standard,East,0.0
2026-05-31,61,60.2,2,42.64,Standard,South,0.0
2026-05-31,21,43.4,0,20.64,Basic,North,0.0
2026-05-31,10,46.32,2,35.92,Basic,North,0.0
2026-05-31,18,34.75,0,25.74,Basic,North,0.0
2026-05-31,30,57.98,0,38.44,Standard,East,0.0
2026-05-31,22,38.69,0,35.76,Basic,East,0.0
2026-05-31,41,30.09,2,26.65,Basic,West,0.0
2026-05-31,15,32.25,0,30.82,Basic,North,0.0
2026-05-31,45,91.86,1,42.26,Premium,West,0.0
2026-05-31,54,32.5,1,28.53,Basic,East,0.0
2026-05-31,12,33.23,6,25.62,Basic,West,0.0
2026-05-31,25,88.43,0,44.87,Premium,East,0.0
2026-05-31,42,61.49,0,33.75,Standard,South,0.0
2026-05-31,10,70.1,2,48.57,Standard,East,0.0
2026-05-31,51,64.83,3,44.71,Standard,East,0.0
2026-05-31,57,35.63,0,47.65,Basic,North,0.0
2026-05-31,30,53.84,1,61.57,Standard,North,0.0
2026-05-31,6,39.74,1,42.47,Basic,East,0.0
2026-05-31,40,91.57,0,54.2,Premium,North,0.0
2026-05-31,65,40.62,1,43.1,Basic,North,0.0
2026-05-31,25,65.77,2,47.37,Standard,North,1.0
2026-05-31,63,62.19,1,43.2,Standard,East,0.0
2026-05-31,65,26.61,0,35.41,Basic,West,0.0
2026-05-31,25,45.87,4,25.48,Basic,South,1.0
2026-05-31,46,69.02,1,51.09,Standard,North,0.0
2026-05-31,8,39.32,5,35.39,Basic,East,1.0
2026-05-31,43,104.09,2,64.2,Premium,South,0.0
2026-05-31,65,36.12,2,44.85,Basic,East,0.0
2026-05-31,70,71.76,2,36.44,Standard,South,0.0
2026-05-31,19,62.61,0,55.17,Standard,East,0.0
2026-05-31,51,68.69,1,17.09,Standard,South,0.0
2026-05-31,10,61.85,1,62.0,Standard,West,0.0
2026-05-31,25,62.48,0,29.32,Standard,East,0.0
2026-05-31,62,65.49,0,47.65,Standard,South,0.0
2026-05-31,49,58.66,5,46.97,Standard,North,0.0
2026-05-31,32,66.65,0,53.94,Standard,East,0.0
2026-05-31,71,33.44,1,32.41,Basic,South,0.0
2026-05-31,57,25.06,6,14.24,Basic,North,0.0
2026-05-31,7,32.71,1,32.43,Basic,South,0.0
2026-05-31,11,63.27,2,40.51,Standard,South,0.0
2026-05-31,48,99.26,1,29.21,Premium,West,0.0
2026-05-31,65,36.43,2,36.15,Basic,East,0.0
2026-05-31,16,72.24,0,31.94,Standard,East,0.0
2026-05-31,42,37.6,2,42.19,Basic,East,0.0
2026-05-31,61,62.23,1,40.24,Standard,West,0.0
2026-05-31,64,64.71,1,62.31,Standard,North,0.0
2026-05-31,49,63.26,2,40.14,Standard,South,0.0
2026-05-31,73,67.44,1,47.0,Standard,East,0.0
2026-05-31,69,65.3,0,40.57,Standard,North,0.0
2026-05-31,62,31.86,4,19.47,Basic,South,1.0
2026-05-31,51,65.04,3,40.65,Standard,South,0.0
2026-05-31,73,37.31,0,43.23,Basic,West,0.0
2026-05-31,7,89.97,3,55.72,Premium,West,0.0
2026-05-31,12,66.59,1,39.77,Standard,North,0.0
2026-05-31,40,27.11,0,21.13,Basic,North,0.0
2026-05-31,51,40.53,2,42.14,Basic,West,0.0
2026-05-31,67,67.64,1,46.89,Standard,North,0.0
2026-05-31,52,103.15,5,58.13,Premium,South,1.0
2026-05-31,21,29.42,2,32.96,Basic,West,0.0
2026-05-31,67,70.67,3,25.86,Standard,West,0.0
2026-05-31,11,39.68,0,41.04,Basic,West,0.0
2026-05-31,12,64.09,4,42.61,Standard,North,1.0
2026-05-31,54,63.12,0,56.62,Standard,North,0.0
2026-05-31,71,29.57,0,35.99,Basic,North,0.0
2026-05-31,40,58.27,0,42.25,Standard,West,0.0
2026-05-31,15,31.24,1,39.87,Basic,North,0.0
2026-05-31,9,88.72,0,43.73,Premium,South,0.0
2026-05-31,72,42.98,1,29.25,Basic,West,0.0
2026-05-31,25,57.49,0,41.72,Standard,South,0.0
2026-05-31,49,35.74,3,26.5,Basic,West,1.0
2026-05-31,28,67.18,1,40.41,Standard,South,1.0
2026-05-31,20,36.79,3,55.1,Basic,South,0.0
2026-05-31,51,67.23,2,53.13,Standard,West,0.0
2026-05-31,56,39.73,2,38.78,Basic,East,0.0
2026-05-31,38,32.77,0,51.22,Basic,North,0.0
2026-05-31,40,95.44,1,41.45,Premium,East,0.0
2026-05-31,39,63.53,2,67.6,Standard,West,0.0
2026-05-31,46,71.51,2,38.09,Standard,West,0.0
2026-05-31,60,75.5,0,62.74,Standard,North,0.0
2026-05-31,54,29.03,0,55.69,Basic,North,0.0
2026-05-31,24,84.84,3,32.17,Premium,East,0.0
2026-05-31,22,37.85,2,50.37,Basic,East,0.0
2026-05-31,51,100.35,3,46.86,Premium,East,0.0
2026-05-31,49,104.78,2,44.02,Premium,South,0.0
2026-05-31,30,38.69,3,40.95,Basic,West,0.0
2026-05-31,63,41.98,2,25.62,Basic,East,0.0
2026-05-31,34,73.3,0,47.72,Standard,West,0.0
2026-05-31,28,72.32,1,33.29,Standard,South,0.0
2026-05-31,43,39.41,2,37.47,Basic,West,0.0
2026-05-31,19,28.59,3,49.05,Basic,North,0.0
2026-05-31,53,34.96,2,39.57,Basic,East,0.0
2026-05-31,66,66.5,1,39.1,Standard,East,0.0
2026-05-31,70,64.5,1,48.11,Standard,South,0.0
2026-05-31,36,34.81,1,21.64,Basic,North,0.0
2026-05-31,24,72.84,1,34.31,Standard,West,1.0
2026-05-31,38,61.22,0,38.4,Standard,North,0.0
2026-05-31,13,99.0,2,57.57,Premium,South,0.0
2026-05-31,51,36.58,1,39.76,Basic,North,0.0
2026-05-31,35,30.71,3,41.05,Basic,South,0.0
2026-05-31,14,29.62,3,35.43,Basic,West,0.0
2026-05-31,43,56.49,5,34.82,Standard,East,0.0
2026-05-31,54,37.43,1,50.58,Basic,North,0.0
2026-05-31,21,34.68,1,28.72,Basic,South,0.0
2026-05-31,33,60.87,3,46.89,Standard,North,0.0
2026-05-31,66,55.62,3,41.58,Standard,East,0.0
2026-05-31,54,37.16,0,41.33,Basic,North,0.0
2026-05-31,60,34.13,1,29.65,Basic,South,0.0
2026-05-31,36,31.43,1,46.23,Basic,North,1.0
2026-05-31,39,30.18,0,49.48,Basic,North,0.0
2026-05-31,39,33.81,0,45.61,Basic,North,0.0
2026-05-31,36,37.35,0,37.28,Basic,West,0.0
2026-05-31,15,33.35,2,31.35,Basic,West,0.0
2026-05-31,8,89.06,0,77.92,Premium,West,0.0
2026-05-31,62,94.71,1,39.78,Premium,East,0.0
2026-05-31,42,40.23,1,44.51,Basic,South,0.0
2026-05-31,42,65.2,2,46.03,Standard,North,0.0
2026-05-31,46,35.34,6,35.07,Basic,West,1.0
2026-05-31,34,93.37,0,51.55,Premium,West,0.0
2026-05-31,66,90.55,2,44.6,Premium,South,0.0
2026-05-31,37,60.39,1,46.97,Standard,North,0.0
2026-05-31,40,56.69,1,45.87,Standard,South,0.0
2026-05-31,42,40.91,0,62.48,Basic,South,0.0
2026-05-31,16,37.31,1,46.41,Basic,West,0.0
2026-05-31,17,65.41,0,47.86,Standard,North,0.0
2026-05-31,18,36.48,1,41.46,Basic,East,1.0
2026-05-31,23,66.7,1,61.1,Standard,West,0.0
2026-05-31,16,61.33,2,33.0,Standard,West,0.0
2026-05-31,21,33.37,2,33.87,Basic,North,0.0
2026-05-31,69,62.63,0,23.63,Standard,South,0.0
2026-05-31,30,77.56,1,48.29,Standard,South,0.0
2026-05-31,59,70.1,4,51.18,Standard,South,1.0
2026-05-31,32,65.84,3,32.74,Standard,North,0.0
2026-05-31,62,101.83,0,64.05,Premium,North,0.0
2026-05-31,57,41.2,0,28.51,Basic,North,0.0
2026-05-31,63,58.1,2,39.28,Standard,West,0.0
2026-05-31,25,33.89,1,36.9,Basic,South,0.0
2026-05-31,12,34.92,2,51.64,Basic,North,0.0
2026-05-31,26,98.06,4,41.12,Premium,West,0.0
2026-05-31,53,33.88,0,38.61,Basic,South,0.0
2026-05-31,50,34.51,0,43.45,Basic,South,0.0
2026-05-31,53,32.69,2,41.38,Basic,North,0.0
2026-05-31,73,100.24,4,55.75,Premium,South,0.0
2026-05-31,21,87.78,4,57.32,Premium,East,1.0
2026-05-31,36,32.86,1,30.15,Basic,East,0.0
2026-05-31,39,55.78,1,59.58,Standard,South,0.0
2026-05-31,16,29.85,0,34.59,Basic,East,0.0
2026-05-31,51,66.59,0,40.26,Standard,West,0.0
2026-05-31,9,66.68,2,56.18,Standard,West,0.0
2026-05-31,67,33.43,1,29.39,Basic,East,0.0
2026-05-31,12,70.62,1,45.9,Standard,North,0.0
2026-05-31,13,101.77,2,42.47,Premium,North,0.0
2026-05-31,17,34.65,2,60.89,Basic,North,0.0
2026-05-31,66,36.25,1,58.79,Basic,North,0.0
2026-05-31,64,92.74,2,48.6,Premium,East,0.0
2026-05-31,68,38.13,1,40.9,Basic,North,0.0
2026-05-31,62,59.03,1,42.75,Standard,North,0.0
2026-05-31,68,73.98,1,39.21,Standard,East,0.0
2026-05-31,38,40.7,0,36.9,Basic,South,0.0
2026-05-31,6,29.01,0,35.29,Basic,West,0.0
2026-05-31,35,31.05,1,20.49,Basic,North,0.0
2026-05-31,21,37.11,1,38.33,Basic,South,1.0
2026-05-31,22,63.31,0,42.28,Standard,North,0.0
2026-05-31,53,97.72,3,52.82,Premium,East,0.0
2026-05-31,17,33.2,0,34.92,Basic,North,0.0
2026-05-31,27,72.62,2,39.1,Standard,North,0.0
2026-05-31,32,35.04,1,44.45,Basic,East,0.0
2026-05-31,10,47.1,1,41.03,Basic,West,0.0
2026-05-31,53,68.01,0,56.66,Standard,East,0.0
2026-05-31,57,28.25,1,40.65,Basic,West,0.0
2026-05-31,43,75.43,3,40.72,Standard,West,0.0
2026-05-31,7,40.49,0,41.87,Basic,West,0.0
2026-05-31,59,66.9,1,22.89,Standard,West,0.0
2026-05-31,36,98.23,0,70.74,Premium,North,0.0
2026-05-31,24,29.05,1,38.44,Basic,North,0.0
2026-05-31,70,85.98,2,71.54,Premium,South,0.0
2026-05-31,64,34.79,4,27.01,Basic,East,0.0
2026-05-31,35,41.89,2,24.52,Basic,West,0.0
2026-05-31,36,36.98,1,39.36,Basic,North,0.0
2026-05-31,68,103.55,0,53.33,Premium,North,0.0
2026-05-31,18,71.61,0,46.08,Standard,South,0.0
2026-05-31,33,95.1,3,51.56,Premium,East,0.0
2026-05-31,44,70.92,2,36.42,Standard,West,0.0
2026-05-31,29,42.61,1,20.85,Basic,West,0.0
2026-05-31,27,94.6,2,52.53,Premium,East,0.0
2026-05-31,13,93.93,0,36.87,Premium,West,0.0
2026-05-31,24,65.7,2,28.93,Standard,South,0.0
2026-05-31,30,52.94,2,38.89,Standard,East,0.0
2026-05-31,62,96.4,3,54.01,Premium,North,0.0
2026-05-31,28,38.6,0,55.58,Basic,East,0.0
2026-05-31,16,95.72,2,59.49,Premium,South,0.0
2026-05-31,63,96.72,0,64.03,Premium,West,0.0
2026-05-31,29,64.78,1,49.24,Standard,South,0.0
2026-05-31,68,25.01,1,39.37,Basic,South,0.0
2026-05-31,13,43.31,1,60.76,Basic,South,0.0
2026-05-31,7,93.16,0,36.47,Premium,West,0.0
2026-05-31,68,91.91,1,45.57,Premium,West,0.0
2026-05-31,12,71.79,2,39.35,Standard,South,0.0
2026-05-31,6,99.89,0,58.64,Premium,West,0.0
2026-05-31,49,66.37,0,32.91,Standard,West,0.0
2026-05-31,27,98.85,3,57.33,Premium,West,0.0
2026-05-31,38,29.23,2,41.5,Basic,West,0.0
2026-05-31,33,34.6,2,43.83,Basic,South,0.0
2026-05-31,26,71.47,1,50.65,Standard,East,0.0
2026-05-31,38,31.61,0,51.08,Basic,South,0.0
2026-05-31,23,30.01,0,35.21,Basic,South,1.0
2026-05-31,21,65.39,2,48.0,Standard,South,0.0
2026-05-31,21,35.51,0,28.33,Basic,North,0.0
2026-05-31,14,68.24,1,33.05,Standard,North,1.0
2026-05-31,41,28.11,0,53.35,Basic,West,0.0
2026-05-31,43,82.25,0,41.58,Premium,North,0.0
2026-05-31,7,39.61,2,42.11,Basic,East,1.0
2026-05-31,37,59.59,1,48.01,Standard,West,0.0
2026-05-31,56,61.95,1,54.45,Standard,South,0.0
2026-05-31,6,24.08,3,19.12,Basic,South,1.0
2026-05-31,26,40.11,2,44.61,Basic,West,0.0
2026-05-31,71,36.75,1,35.12,Basic,West,0.0
2026-05-31,35,36.55,1,29.7,Basic,West,0.0
2026-05-31,7,36.52,1,33.19,Basic,East,0.0
2026-05-31,41,24.7,2,46.07,Basic,West,0.0
2026-05-31,33,60.07,1,50.01,Standard,South,0.0
2026-05-31,20,32.74,1,34.42,Basic,East,0.0
2026-05-31,10,31.26,1,24.31,Basic,East,1.0
2026-05-31,66,33.64,1,25.01,Basic,West,1.0
2026-05-31,61,66.23,2,50.23,Standard,South,0.0
2026-05-31,52,70.03,1,29.92,Standard,West,0.0
2026-05-31,7,57.6,0,41.52,Standard,East,0.0
2026-05-31,65,64.96,3,69.51,Standard,North,0.0
2026-05-31,38,68.56,0,47.3,Standard,East,0.0
2026-05-31,38,30.38,0,43.12,Basic,West,0.0
2026-05-31,65,34.04,1,25.09,Basic,South,0.0
2026-05-31,35,67.33,2,30.43,Standard,East,0.0
2026-05-31,22,35.06,2,43.66,Basic,West,0.0
2026-05-31,22,98.37,2,46.88,Premium,West,0.0
2026-05-31,69,65.47,4,54.44,Standard,South,0.0
2026-05-31,43,63.44,1,44.13,Standard,West,0.0
2026-05-31,45,59.14,4,78.26,Standard,East,0.0
2026-05-31,46,96.24,3,44.98,Premium,East,0.0
2026-05-31,20,35.5,2,39.59,Basic,East,0.0
2026-05-31,34,30.04,1,27.76,Basic,South,0.0
2026-05-31,70,97.91,0,61.02,Premium,South,0.0
2026-05-31,15,71.34,3,48.11,Standard,North,0.0
2026-05-31,70,61.7,0,34.09,Standard,West,0.0
2026-05-31,24,31.36,4,33.53,Basic,South,0.0
2026-05-31,26,31.18,1,50.42,Basic,East,0.0
2026-05-31,6,56.61,2,56.22,Standard,East,1.0
